LinkID,HomeID,QFFID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
NJ020220,NJ220,30649,"2000-02-29 00:00:00",NJ,OUTDOOR,"2001-07-31 00:00:00","2001-11-29 00:00:00",29.8761,LBF07311,NULL,NULL,NULL,NULL,NULL,0.00525285,0.19415,0.0164639,0.113973,0.0545386,0.0530523,0.00230307,0.0270212,0.0520709,0.00309977,0.43394,0.460955,0.0814516,0.0287204,0.0234594,0.0238199,0.155909,0.173163,0.508707,0.815469,0.44353,0.276287,0.0375306,1.11196,0.0171307,1.25038,1.09394,0.000128128,0.00951526,0.00760908,0.00274,0.00391584,0.00238351,0.522734,0.610932,0.721809,0.867692,"",<DL,,<DL,,,,<DL,<DL,,<DL,,,,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ022110,NJ122,30307,"1999-12-20 00:00:00",NJ,INDOOR,"2001-07-24 00:00:00","2001-09-05 00:00:00",27.8242,LBF07241,NULL,NULL,NULL,NULL,NULL,0.00237941,0.0583484,0.0120814,0.0236333,0.018885,0.0165908,0.00198212,0.00572432,0.00804758,0.00102406,0.0683805,0.0606109,0.00665192,0.0290183,0.00442286,0.00543401,0.0532645,0.0258879,0.0653106,0.255685,0.118145,0.115592,0.0245082,0.299535,0.016745,0.321265,0.360374,0.0769955,0.00836167,0.00661983,0.0013983,0.00368143,0.00176361,0.644596,0.662743,0.77915,0.968193,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,,,,,
NJ022120,NJ122,30306,"1999-12-20 00:00:00",NJ,OUTDOOR,"2001-07-24 00:00:00","2001-11-29 00:00:00",28.0356,LBF07241,NULL,NULL,NULL,NULL,NULL,0.00409131,0.137131,0.0120621,0.229562,0.126388,0.115586,0.0133363,0.0580399,0.105683,0.00260014,0.41037,0.51468,0.0954432,0.0523516,0.0231782,0.0169653,0.0470192,0.143125,0.353579,0.633084,0.291908,0.21258,0.0398524,0.737171,0.0115306,0.660894,0.469563,0.00383357,0.00679026,0.00393178,0.00291215,0.00363388,0.000475429,0.508513,0.547365,0.63234,0.743656,NULL,<DL,,<DL,,,,<DL,,,<DL,,,,,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ023110,NJ123,30665,"2000-03-29 00:00:00",NJ,INDOOR,"2000-12-12 00:00:00","2001-03-01 00:00:00",27.55,LBF12120,0.0489872,0.00383684,0.00255115,0.00690556,0.0666546,0.00352088,0.0867776,0.00493454,0.00297098,0.0216117,0.0164809,0.000730819,0.00671868,0.0126325,0.000389862,0.0977651,0.072586,0.00878581,0.0279114,0.00165952,0.00524528,0.00500137,0.0136239,0.0476246,0.446139,0.0436489,0.00545826,0.00161721,0.101729,0.00199366,0.0727559,0.0403693,NULL,0.0464515,0.00520333,0.00192663,0.00984631,0.00220709,0.505742,0.557727,0.645241,0.944237,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,,<DL,<DL,<DL,<DL,,,,,
NJ023120,NJ123,30664,"2000-03-29 00:00:00",NJ,OUTDOOR,"2000-12-12 00:00:00","2001-03-01 00:00:00",28.3,LBF12120,0.0476346,0.00651845,0.00274954,0.00791988,0.0366415,0.00373211,0.107302,0.00532463,0.00263006,0.0163079,0.0160252,0.000251883,0.011446,0.0122711,0.00022122,0.187233,0.117305,0.0224973,0.00948125,0.0127411,0.0103604,0.0325759,0.0352151,0.126044,0.223478,0.0894235,0.0834196,0.0145958,0.321825,0.00799832,0.267865,0.314464,NULL,0.0108249,0.00761964,0.0015498,0.00561839,0.00123001,0.643913,0.6288,0.725296,0.717487,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
NJ023210,NJ223,31029,"2000-07-18 00:00:00",NJ,INDOOR,"2001-07-31 00:00:00","2001-11-29 00:00:00",28.7472,LBF07311,NULL,NULL,NULL,NULL,NULL,0.00299913,0.0684957,0.00599418,0.0293563,0.0151637,0.0132158,0.00549733,0.00608975,0.00839283,0.00154557,0.0944108,0.0750719,0.00726644,0.0129317,0.0330254,0.00826217,0.0140416,0.021472,0.104226,0.171732,0.0852293,0.0714284,0.00935521,0.0884342,0.00201459,0.15179,0.166765,4.99272e-05,0.0191318,0.00741119,0.00684302,0.00595488,0.00184223,0.944682,0.620663,0.773422,0.853822,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ023220,NJ223,31030,"2000-07-18 00:00:00",NJ,OUTDOOR,"2001-07-31 00:00:00","2001-11-29 00:00:00",28.6803,LBF07311,NULL,NULL,NULL,NULL,NULL,5.60385e-05,0.00127065,0.000184938,0.000377978,0.000160422,0.000137199,6.86169e-06,4.94613e-05,0.000123433,1.11986e-05,0.00173182,0.00137422,0.000120216,0.000143157,2.53119e-05,8.31329e-05,0.000143923,0.000304132,0.00119806,0.00175795,0.000591908,0.000285909,2.41577e-05,0.00070387,3.94474e-07,0.000692916,0.000343246,9.5734e-06,1.48509e-06,1.59834e-06,1.54172e-06,1.56675e-06,1.79545e-06,0.687964,0.640656,0.77168,0.886543,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ024110,NJ124,30323,"2000-01-26 00:00:00",NJ,INDOOR,"2001-07-24 00:00:00","2001-09-05 00:00:00",27.5456,LBF07241,NULL,NULL,NULL,NULL,NULL,0.00361924,0.173503,0.0246386,0.0593411,0.0395058,0.0457148,0.00466133,0.0261293,0.0236589,0.0271187,0.112745,0.10776,0.0092733,0.0635882,0.00202908,0.00177327,0.00892189,0.0198825,0.0499267,0.115321,0.0495921,0.0405923,0.00836487,0.150138,0.00702982,0.142168,0.161697,6.64011e-05,0.0262518,0.0211789,0.00577638,0.013625,0.00552163,0.00865093,0.649185,0.702086,0.950932,NULL,<DL,,<DL,,,,<DL,<DL,,<DL,,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ024120,NJ124,30321,"2000-01-26 00:00:00",NJ,OUTDOOR,"2001-07-24 00:00:00","2001-09-05 00:00:00",27.3972,LBF07241,NULL,NULL,NULL,NULL,NULL,0.00403484,0.219711,0.00533341,0.00409999,0.181521,0.179616,0.00959237,0.0887109,0.218699,0.0411713,1.08296,0.898855,0.144306,0.0306545,0.064656,0.00904517,0.0717941,0.136752,0.335941,0.450301,0.197482,0.0752357,0.0135416,0.381995,0.019012,0.328798,0.301205,7.6078e-05,0.0124,0.00808845,0.00100597,0.00129732,0.000854054,0.000865093,0.793113,0.816737,1.04739,NULL,<DL,,<DL,<DL,,,<DL,,,,,,,<DL,,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ025210,NJ225,30782,"2000-05-09 00:00:00",NJ,INDOOR,"2001-07-31 00:00:00","2001-11-29 00:00:00",27.4157,LBF07311,NULL,NULL,NULL,NULL,NULL,0.00374891,0.0757606,0.00531905,0.0595103,0.034019,0.0260412,0.0156602,0.00640096,0.0214822,0.00128947,0.0615432,0.0542613,0.00732988,0.0262626,0.00137232,0.0053486,0.0104573,0.0188478,0.0722936,0.152456,0.0650233,0.0519313,0.00794662,0.129827,0.00239038,0.141132,0.111527,8.77981e-05,0.0316292,0.0140871,0.0147691,0.00846686,0.0015535,0.596474,0.690374,0.819808,0.938113,NULL,<DL,,<DL,,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ025220,NJ225,30783,"2000-05-09 00:00:00",NJ,OUTDOOR,"2001-07-31 00:00:00","2001-09-05 00:00:00",26.7812,LBF07311,NULL,NULL,NULL,NULL,NULL,0.00349184,0.0671844,0.00956474,0.0014179,0.0101376,0.0104158,0.000766075,0.00570569,0.00595941,0.000656099,0.0833453,0.0694826,0.00740962,0.00532628,0.00531683,0.00564947,0.00818936,0.0275592,0.0757683,0.133029,0.0601647,0.0295533,0.00434299,0.111804,0.00622721,0.137304,0.103954,4.42609e-05,0.00432994,0.00434802,0.00154014,0.00166711,0.000460068,0.670877,0.671943,0.779317,0.92172,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ027210,NJ227,31095,"2000-08-15 00:00:00",NJ,INDOOR,"2001-07-31 00:00:00","2001-09-05 00:00:00",28.2892,LBF07311,NULL,NULL,NULL,NULL,NULL,0.00486757,0.124306,0.0205845,0.00329747,0.0304831,0.0248029,0.00116881,0.0117738,0.0167432,0.0303264,0.136686,0.115132,0.0111274,0.0249158,0.00430976,0.00902574,0.0154675,0.0384601,0.16547,0.166093,0.0715656,0.0328918,2.9753e-05,0.078004,0.0034979,0.093546,0.0663728,5.70121e-05,0.0110232,0.00837871,0.00303329,0.00864224,0.00125555,0.57513,0.64554,0.782081,0.938677,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,<DL,<DL,<DL,<DL,,,,,,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ027220,NJ227,31096,"2000-08-15 00:00:00",NJ,OUTDOOR,"2001-07-31 00:00:00","2001-09-05 00:00:00",27.5233,LBF07311,NULL,NULL,NULL,NULL,NULL,0.00555877,0.133042,0.0169566,0.00397842,0.0291676,0.0246552,0.00105299,0.0107983,0.0193247,0.0205471,0.192268,0.15518,0.0194788,0.0139436,0.0116543,0.0161741,0.0136604,0.0482286,0.135351,0.153978,0.0786681,0.0449727,0.00808561,0.108451,0.00505001,0.123027,0.0822351,5.72315e-05,0.00655525,0.00429429,0.00132522,0.00106675,0.000288088,0.699278,0.725358,0.805092,0.915836,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ034110,NJ134,30667,"2000-03-15 00:00:00",NJ,INDOOR,"2001-07-24 00:00:00","2001-11-29 00:00:00",28.5815,LBF07241,NULL,NULL,NULL,NULL,NULL,0.00342067,0.0696974,0.00543905,0.0454433,0.0262264,0.0228734,0.00930394,0.00623754,0.0175361,0.00122776,0.0647044,0.0668549,0.00830714,0.0490049,0.00335321,0.00874068,0.0134189,0.0194753,0.0653067,0.171625,0.077139,0.0604761,0.00799165,0.0260386,0.00215722,0.13642,0.140085,8.41001e-05,0.0053558,0.00486728,0.0056887,0.00236261,0.0018873,0.603435,0.642801,0.772988,0.857305,NULL,<DL,,<DL,,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ034120,NJ134,30673,"2000-03-15 00:00:00",NJ,OUTDOOR,"2001-07-24 00:00:00","2001-11-29 00:00:00",31.8153,LBF07241,NULL,NULL,NULL,NULL,NULL,0.00524574,0.128798,0.012676,0.095985,0.0475735,0.0446984,0.0368793,0.0175263,0.0435738,0.00106263,0.24343,0.222944,0.0439848,0.0140313,0.0164441,0.0191805,0.028386,0.065814,0.195147,0.355618,0.160799,0.105879,0.0184389,0.364701,0.00767768,0.319301,0.268132,8.95907e-05,0.00214891,0.00168952,0.00631958,0.00158134,0.000952355,0.471059,0.537713,0.697674,0.849496,NULL,<DL,,<DL,,,,,<DL,,<DL,,,,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ036110,NJ136,30650,"2000-04-05 00:00:00",NJ,INDOOR,"2000-12-12 00:00:00","2001-03-01 00:00:00",26.89,LBF12120,0.0503616,0.00489019,0.00514415,0.00871974,0.0510948,0.00429779,0.0831375,0.00626222,0.00344346,0.0200454,0.0166604,0.000741961,0.00692989,0.0166093,0.00156785,0.0740868,0.0657066,0.00865263,0.0300982,0.00364299,0.00361165,0.0110739,0.01722,0.0534087,0.191397,0.0718219,0.0201561,0.00457106,0.178612,0.00365528,0.176729,0.0726388,NULL,0.0125467,0.0031451,0.000513865,0.00240178,0.00124756,0.606588,0.667781,0.827067,1,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
NJ036120,NJ136,30651,"2000-04-05 00:00:00",NJ,OUTDOOR,"2000-12-12 00:00:00","2001-03-01 00:00:00",28.0298,LBF12120,0.0519428,0.0112838,0.00700689,0.0208327,0.0644574,0.0089776,0.209063,0.0131805,0.0054199,0.0261183,0.0204205,0.000120842,0.0226786,0.0207906,NULL,0.337,0.22755,0.0446921,0.0196394,0.0115064,0.0219947,0.0717208,0.0758658,0.236569,0.343069,0.143366,0.0986875,0.0110438,0.386103,0.0173641,0.408067,0.488998,NULL,0.00379427,0.00294384,0.00105004,0.00207934,0.00109085,0.838807,0.769243,0.81801,0.828401,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,NA,,,,<DL,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
NJ036210,NJ236,31080,"2000-08-01 00:00:00",NJ,INDOOR,"2001-07-31 00:00:00","2001-09-05 00:00:00",28.3091,LBF07311,NULL,NULL,NULL,NULL,NULL,0.0861191,1.3634,0.106693,0.0191572,0.29257,0.219106,0.0022325,0.116229,0.134879,0.0532286,0.692719,0.532473,0.00261437,0.128985,0.0106224,0.00733599,0.00642503,0.0592381,0.00493223,0.113797,0.0388019,0.00275956,0.000183699,0.00944906,0.00288814,0.0123532,0.00475745,0.000110597,0.0151255,0.0109031,0.00320602,0.00151452,0.0012758,NULL,0.603005,0.641422,0.326651,NULL,,,,<DL,,,<DL,,,,,,<DL,,<DL,<DL,<DL,,<DL,,,<DL,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ036220,NJ236,31082,"2000-08-01 00:00:00",NJ,OUTDOOR,"2001-08-01 00:00:00","2001-11-29 00:00:00",28.4707,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00293251,0.0757239,0.00614133,0.032935,0.0145951,0.0136713,0.00108912,0.00544902,0.00706625,0.000570335,0.10779,0.068,0.0095405,0.004869,0.00384918,0.00925238,0.0103927,0.0186419,0.0724538,0.0963686,0.0404141,0.0296579,0.00339251,0.0832388,0.000907282,0.0940453,0.0791838,5.31569e-05,0.00140221,0.00098411,0.00158757,0.000550173,0.000355577,2.68584,0.545743,0.71223,0.816974,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ037110,NJ137,30762,"2000-04-12 00:00:00",NJ,INDOOR,"2000-12-12 00:00:00","2001-04-10 00:00:00",27.8134,LBF12120,NULL,NULL,NULL,NULL,NULL,0.00374091,0.0716867,0.00485555,0.00227593,0.0228675,0.0178551,0.000493761,0.00657529,0.0169029,0.0015165,0.0440477,0.0508002,0.00574181,0.0147813,0.00225625,0.00280211,0.0354234,0.0244275,0.0614812,0.193197,0.111591,0.0527362,0.0147698,0.290055,0.0157586,0.538777,0.225445,0.000197767,0.00514751,0.00340569,0.000898539,2.51879e-05,3.03734e-05,0.575272,0.635733,0.849951,0.985338,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ037120,NJ137,30761,"2000-04-12 00:00:00",NJ,OUTDOOR,"2000-12-12 00:00:00","2001-03-01 00:00:00",28.23,LBF12120,0.0667745,0.00738628,0.00376816,0.0130921,0.0759424,0.00622164,0.15663,0.0109028,0.0037514,0.0349726,0.0328198,0.000500537,0.0167243,0.0355019,NULL,0.251048,0.220866,0.0518628,0.0152664,0.0309255,0.0182439,0.0491734,0.0696401,0.227573,0.350672,0.148224,0.116137,0.0219835,0.290693,0.00550133,0.248564,0.0896251,NULL,0.0123979,0.0132748,0.00282248,0.00836585,0.00131199,0.629674,0.696935,0.785998,0.823822,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,NA,,,,<DL,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
NJ039110,NJ139,30775,"2000-04-26 00:00:00",NJ,INDOOR,"2000-12-14 00:00:00","2001-03-01 00:00:00",27.95,LBF12140,0.0972588,0.00990794,0.00609045,0.0168587,0.0838081,0.00896691,0.155328,0.0111589,0.00457493,0.0479432,0.0373079,0.0022815,0.0115714,0.0331877,0.00355176,0.090796,0.10142,0.0137703,0.0305084,0.00661883,0.0134126,0.0345443,0.0365906,0.110787,0.216715,0.0835706,0.0430287,0.0109627,0.124736,0.00680784,0.254901,0.142159,NULL,0.0108745,0.00380652,0.000870382,0.00282886,0.00126577,0.594906,0.652224,0.778122,1.15619,NULL,<DL,,<DL,<DL,,,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
NJ039120,NJ139,30774,"2000-04-26 00:00:00",NJ,OUTDOOR,"2000-12-14 00:00:00","2001-03-01 00:00:00",28.35,LBF12140,0.0887839,0.0164436,0.00522884,0.0199894,0.0522798,0.00664144,0.200007,0.0229017,0.0118532,0.0621513,0.0551232,0.000677132,0.0231676,0.0566818,0.0046839,0.268543,0.328427,0.0720325,0.0223349,0.0444418,0.0278215,0.0496449,0.172651,0.369347,0.446652,0.21239,0.168839,0.028275,0.72828,0.0298418,0.703412,0.678974,0.00610874,0.00255307,0.00192731,0.000208709,0.00148453,0.00080645,0.619255,0.592296,0.682891,0.781591,NULL,<DL,,<DL,<DL,,,<DL,<DL,,<DL,,,,<DL,,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ040110,NJ140,30778,"2000-05-03 00:00:00",NJ,INDOOR,"2000-12-14 00:00:00","2001-03-01 00:00:00",28.05,LBF12140,0.0744836,0.00877589,0.00926073,0.0334796,0.0468824,0.0236746,0.454885,0.0166614,0.0192821,0.222895,0.167872,0.00127249,0.0422232,0.15814,0.0262033,0.244335,0.270803,0.0486199,0.165503,0.0199925,0.0255575,0.0187813,0.0485162,0.179824,0.21204,0.108348,0.0324049,0.0102751,0.153723,0.0101898,0.188983,0.088955,NULL,0.0847534,0.063934,0.0216659,0.0492264,0.00988692,0.685868,0.732357,0.913337,1.05161,NULL,<DL,,<DL,<DL,,,<DL,,,<DL,,,,,<DL,<DL,<DL,,,,,,,,,,,NA,,,<DL,,<DL,,,,,
NJ040120,NJ140,30779,"2000-05-03 00:00:00",NJ,OUTDOOR,"2000-12-14 00:00:00","2001-03-01 00:00:00",28.94,LBF12140,0.0787834,0.0157433,0.00563883,0.0184553,0.0912092,0.00732289,0.179948,0.016063,0.00466361,0.0401656,0.032101,0.000277802,0.0155344,0.0261353,0.00323395,0.216393,0.194442,0.0381468,0.0188818,0.0206906,0.0346528,0.0302781,0.0948602,0.27297,0.339065,0.136569,0.0613445,0.0114393,0.27676,0.0113491,0.335339,0.175908,NULL,0.00351162,0.0027058,0.00210932,0.0023166,0.00122078,0.660804,0.714016,0.770433,0.841289,NULL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,,,,<DL,<DL,,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
NJ041210,NJ241,31138,"2000-08-29 00:00:00",NJ,INDOOR,"2001-08-01 00:00:00","2001-09-05 00:00:00",30.1204,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00425263,0.0711815,0.00525192,0.00226264,0.0308707,0.024319,0.00115104,0.00837473,0.00861627,0.00122963,0.0572895,0.0633479,0.00560362,0.0196172,0.00251831,0.0028541,0.00933134,0.0162321,0.0995401,0.11934,0.092035,0.0321619,0.0338489,0.0873481,0.000155496,0.0918932,0.0777129,6.12882e-05,0.00860748,0.00473752,0.00239595,0.000482386,0.000324319,0.569403,0.649719,0.743657,0.979912,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ041220,NJ241,31140,"2000-08-29 00:00:00",NJ,OUTDOOR,"2001-08-01 00:00:00","2001-09-05 00:00:00",29.5219,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00490422,0.115106,0.0142046,0.00372691,0.021855,0.0201547,0.00065169,0.00981074,0.0120196,0.000501073,0.179653,0.129325,0.0142977,0.0064419,0.00398529,0.00103257,0.0183268,0.0541048,0.130979,0.23101,0.205378,0.0660643,0.0080764,0.251025,0.0128414,0.235883,0.234483,3.69553e-05,0.00156614,0.0013504,0.000157032,0.000487033,0.000195557,0.668459,0.746516,0.821024,0.992207,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ048210,NJ248,31135,"2000-08-22 00:00:00",NJ,INDOOR,"2001-08-01 00:00:00","2001-09-05 00:00:00",28.5113,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00294174,0.0562128,0.00599252,0.00294962,0.0149541,0.0148551,0.00167007,0.00503713,0.00687368,0.000505973,0.0690183,0.060709,0.0058953,0.00991666,0.00172222,0.00165294,0.0087444,0.00945187,0.0909574,0.137664,0.116265,0.0300609,0.0224325,0.103892,0.000429802,0.214532,0.151972,8.79376e-05,0.0102846,0.0080025,0.00133026,0.0021408,0.000930681,0.362047,0.695366,0.603217,0.795843,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ048220,NJ248,31136,"2000-08-22 00:00:00",NJ,OUTDOOR,"2001-08-01 00:00:00","2001-09-05 00:00:00",27.289,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00245192,0.0574563,0.00589904,0.00189236,0.0131601,0.0126218,0.00107145,0.00482456,0.0061143,0.00042947,0.0721359,0.0685753,0.0071367,0.00423754,0.00257813,0.00320497,0.00970837,0.017972,0.06205,0.112885,0.0896862,0.0278718,0.0245768,0.0889372,0.000387259,0.152694,0.106758,6.08779e-05,0.0102298,0.010556,0.00127273,0.00223978,0.000734498,0.616544,0.728428,0.779041,0.943199,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ049210,NJ249,31151,"2000-09-05 00:00:00",NJ,INDOOR,"2001-08-01 00:00:00","2001-09-05 00:00:00",27.9518,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00896122,0.259184,0.0200353,0.00422763,0.0442243,0.0337895,0.00262132,0.0123089,0.025855,0.00235206,0.234041,0.174462,0.00128426,0.00443398,0.000719778,0.00177581,0.00369167,0.0776358,0.267998,0.237548,0.119395,0.0819311,0.0185514,0.202973,0.00749926,0.261864,0.232398,0.00109766,0.000713068,0.000456896,0.000225065,0.000275577,6.44621e-05,0.684304,0.691854,0.766123,0.906435,NULL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ049220,NJ249,31152,"2000-09-05 00:00:00",NJ,OUTDOOR,"2001-08-01 00:00:00","2001-09-05 00:00:00",28.9112,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00576011,0.136315,0.0189471,0.00520589,0.0310482,0.0264874,0.00077875,0.0164685,0.0148975,0.00172879,0.217915,0.186159,0.0294008,0.00900999,0.0134321,0.0018665,0.0379718,0.102989,0.199654,0.354904,0.313723,0.110799,0.0100793,0.416368,0.0215438,0.377632,0.456946,4.16806e-05,0.00349855,0.00335367,0.00071553,0.00204464,0.00122632,0.61823,0.677981,0.813794,1.02182,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ051210,NJ251,31142,"2000-08-29 00:00:00",NJ,INDOOR,"2001-08-01 00:00:00","2001-09-05 00:00:00",26.7752,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00403115,0.0833086,0.00562193,0.00210621,0.0224605,0.0197827,0.000892614,0.00669392,0.00849624,0.000193319,0.0789169,0.0737256,0.00635173,0.0160133,0.00337237,0.00150538,0.0206354,0.0362155,0.123721,0.19235,0.15355,0.0592049,0.0156257,0.180578,0.00755231,0.174363,0.216001,5.15179e-05,0.00331725,0.00407279,0.000507877,0.00179168,0.000272618,0.61793,0.715542,0.771156,0.97142,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
NJ051220,NJ251,31143,"2000-08-29 00:00:00",NJ,OUTDOOR,"2001-08-01 00:00:00","2001-11-29 00:00:00",28.2975,LBF08011,NULL,NULL,NULL,NULL,NULL,0.00691153,0.158348,0.0153505,0.0679974,0.0302098,0.0275897,0.00163971,0.0100074,0.0151419,0.00141579,0.174163,0.150164,0.240368,0.00417592,0.00897902,0.0262933,0.0586993,0.0901926,0.20587,0.349378,0.16491,0.133236,0.0213647,0.206667,0.00368639,0.2217,0.241447,9.38692e-05,0.00186078,0.00142471,0.00122747,0.00123371,0.000506378,0.71076,0.712632,0.829245,0.930324,NULL,<DL,,<DL,,<DL,<DL,<DL,<DL,,<DL,,,,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
