LinkID,SampleID,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,Arsenic,Se,Br,Rb,Sr,Y,Zr,Mo,Pd,Ag,Cd,Indium,Sn,Sb,Ba,La,Hg,Pb,datestarted,dateended,Al_flag,Si_flag,P_flag,S_flag,Cl_flag,K_flag,Ca_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Fe_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Ge_flag,Arsenic_flag,Se_flag,Br_flag,Rb_flag,Sr_flag,Y_flag,Zr_flag,Mo_flag,Pd_flag,Ag_flag,Cd_flag,Indium_flag,Sn_flag,Sb_flag,Ba_flag,La_flag,Hg_flag,Pb_flag
NJ026120,10362,0.0241,0.0772,0.0007,0.8338,0.286,0.045,0.069,0.005,0.0014,0.0012,0.0028,0.0822,0.00015,0.001,0.0043,0.0157,0.00065,0.0003,0.001,0.0014,0.0026,0.00015,0.0011,0.0002,0.0011,0.00045,0.0008,0.00105,0.0017,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0063,"2000-02-01 00:00:00","2000-02-03 00:00:00",,,ND,,,,,,,,,,ND,<DL,,,ND,<DL,,,,ND,,<DL,,<DL,ND,<DL,,<DL,<DL,<DL,<DL,ND,<DL,
NJ025110,10363,0.0089,0.0326,0.0007,0.601,0.012,0.0265,0.0235,0.0009,0.0007,0.0009,0.0016,0.0271,0.00015,0.001,0.002,0.01,0.00065,0.0003,0.0012,0.0006,0.0017,0.00015,0.00015,0.0002,0.0008,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0033,"2000-02-01 00:00:00","2000-02-03 00:00:00",,,ND,,<DL,,,,,,,,ND,ND,<DL,,ND,ND,,,,ND,ND,ND,,ND,ND,ND,<DL,ND,<DL,<DL,<DL,ND,ND,
NJ014220,10365,0.153433,0.760767,0.0007,2.14579,2.0043,0.177785,0.57022,0.0371496,0.0216783,0.00621767,0.0189587,0.830445,0.00015,0.0162605,0.0231572,0.0893724,0.00065,0.0003,0.000867417,0.00607547,0.0148989,0.00015,0.00619279,0.0002,0.00274445,0.00045,0.0008,0.00105,0.00085,0.0007,0.00786007,0.00165,0.0554933,0.00425,0.0004,0.0273094,"2000-02-08 00:00:00","2000-02-10 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,,,,ND,,<DL,,<DL,<DL,<DL,<DL,<DL,,<DL,,<DL,ND,
NJ026110,10367,0.0196,0.054,0.0007,0.4729,0.012,0.0629,0.0437,0.002,0.0006,0.0008,0.0013,0.0307,0.00015,0.001,0.0085,0.0139,0.00065,0.0003,0.0008,0.0006,0.0013,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0043,"2000-02-01 00:00:00","2000-02-03 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,,,ND,<DL,,,,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,
NJ017220,10369,0.1384,0.4346,0.0007,1.716,0.0393,0.1079,0.2846,0.0252,0.013,0.0036,0.0078,0.4503,0.00015,0.0037,0.0335,0.0384,0.00065,0.0003,0.0017,0.0025,0.0041,0.0003,0.0022,0.0002,0.0039,0.00045,0.0008,0.00105,0.00085,0.0007,0.0143,0.00165,0.0219,0.00425,0.0004,0.0108,"2000-02-15 00:00:00","2000-02-17 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,,,,,,<DL,,<DL,<DL,<DL,ND,<DL,,<DL,,ND,ND,
NJ017210,10370,0.0163,0.0387,0.0007,1.143,0.012,0.0537,0.0297,0.003,0.0051,0.0008,0.0026,0.0663,0.00015,0.001,0.002,0.0174,0.00065,0.0003,0.001,0.0009,0.0026,0.00015,0.00015,0.0002,0.0005,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0048,"2000-02-15 00:00:00","2000-02-17 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,<DL,,ND,<DL,,,,ND,<DL,<DL,,<DL,ND,ND,<DL,ND,<DL,<DL,<DL,ND,<DL,
NJ028120,10371,0.0107,0.0326,0.0007,1.4,0.012,0.0432,0.0237,0.0028,0.0111,0.0109,0.002,0.067,0.00015,0.003,0.0053,0.021,0.00065,0.0003,0.0011,0.0016,0.0027,0.00015,0.0004,0.0002,0.0005,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0057,"2000-02-15 00:00:00","2000-02-17 00:00:00",,,ND,,ND,,,,,,,,ND,,,,ND,ND,,,,ND,,<DL,,<DL,ND,<DL,ND,ND,<DL,ND,<DL,<DL,<DL,
NJ028110,10372,0.0121,0.0629,0.0007,1.387,0.044,0.2128,0.0646,0.0046,0.0094,0.0129,0.0014,0.0682,0.00015,0.0023,0.0046,0.0226,0.00065,0.0003,0.0011,0.0012,0.0045,0.0003,0.0003,0.0002,0.0011,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0051,"2000-02-15 00:00:00","2000-02-17 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,<DL,,,,,,ND,,<DL,ND,ND,<DL,ND,<DL,ND,<DL,<DL,ND,
TX032120,10374,0.00490338,0.0762824,0.0007,0.749929,0.012,0.0531737,0.119887,0.00329154,0.00266378,0.000424168,0.00273164,0.0574493,0.00015,0.001,0.002,0.0077504,0.00065,0.0003,0.00109605,0.00015,0.00429937,0.00015,0.000515788,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00075,"2000-02-28 00:00:00","2000-03-01 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,<DL,,ND,<DL,,ND,,<DL,,<DL,ND,<DL,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL
TX032110,10375,0.0559998,0.631997,0.0007,0.614258,0.145078,0.059165,0.293842,0.0108139,0.00140173,0.00123826,0.00199651,0.0819475,0.00073391,0.001,0.00714084,0.516172,0.00065,0.0003,0.00121739,0.00015,0.00344346,0.00015,0.00119304,0.0002,0.00107826,0.00045,0.0008,0.00105,0.00511998,0.00146782,0.0037,0.00165,0.0202469,0.00425,0.0004,0.00229564,"2000-02-28 00:00:00","2000-03-01 00:00:00",,,ND,,,,,,,,,,,<DL,,,ND,<DL,,<DL,,<DL,,ND,,<DL,<DL,ND,,,<DL,<DL,,ND,ND,
TX030120,10376,0.0097265,0.108697,0.0007,1.40744,0.761788,0.050556,0.0840181,0.00194167,0.0129094,0.00015,0.000910952,0.0236194,0.00015,0.0039523,0.002,0.00565443,0.00065,0.0003,0.0002,0.000718599,0.00620246,0.00015,0.000312119,0.0002,0.000504471,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.0203857,0.00425,0.0004,0.00075,"2000-02-23 00:00:00","2000-02-25 00:00:00",,,ND,,,,,,,<DL,,,ND,,<DL,,<DL,ND,<DL,,,ND,,<DL,,ND,<DL,ND,ND,ND,<DL,<DL,,<DL,ND,<DL
TX030110,10377,0.0271998,0.17095,0.0007,1.0047,0.196465,0.0820649,0.0812348,0.00519311,0.00778786,0.00015,0.0004,0.0270338,0.00015,0.00288346,0.002,0.00440639,0.00065,0.0003,0.0002,0.000451104,0.00461931,0.00015,0.000620719,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00075,"2000-02-23 00:00:00","2000-02-25 00:00:00",,,ND,,,,,,,<DL,<DL,,ND,,<DL,,ND,ND,<DL,,,<DL,,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL
TX003220,10381,0.00529215,0.124069,0.0007,1.17839,0.012,0.0866228,0.0790011,0.00253837,0.0128609,0.00015,0.00207776,0.0543132,0.00015,0.00336682,0.002,0.00800615,0.00065,0.0003,0.000414225,0.000546778,0.00382744,0.00015,0.000351263,0.0002,0.00025,0.00045,0.00161714,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00150778,"2000-03-01 00:00:00","2000-03-03 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,,<DL,,<DL,<DL,,,,<DL,,ND,<DL,<DL,,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,
TX003210,10383,0.013425,0.0692401,0.0007,0.573945,0.012,0.0481578,0.0362418,0.00221047,0.00518948,0.00015,0.00113872,0.0189388,0.00015,0.001,0.002,0.00444561,0.00065,0.0003,0.00337387,0.00015,0.00221047,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00075,"2000-03-01 00:00:00","2000-03-03 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,<DL,<DL,,<DL,<DL,,<DL,,ND,<DL,ND,ND,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,ND,<DL,<DL
TX018220,10384,0.0115767,0.0515822,0.0007,0.953432,0.012,0.0841022,0.0613667,0.0004,0.00319816,0.000481308,0.00156742,0.0310127,0.00015,0.001,0.002,0.00852738,0.00065,0.0003,0.0002,0.000772625,0.00342615,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00232104,"2000-03-10 00:00:00","2000-03-12 00:00:00",,,ND,,ND,,,<DL,,,,,<DL,<DL,<DL,,ND,ND,ND,,,ND,<DL,ND,<DL,<DL,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
TX018210,10385,0.0491326,0.155471,0.0007,0.617984,0.0751245,0.0951137,0.185575,0.00699321,0.00190287,0.000615282,0.00134762,0.0497328,0.00015,0.001,0.002,0.0139054,0.00065,0.0003,0.0023981,0.00015,0.00227805,0.00015,0.000573263,0.0002,0.000771354,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00075,"2000-03-10 00:00:00","2000-03-12 00:00:00",,,ND,,,,,,,,,,<DL,<DL,<DL,,<DL,ND,,<DL,,<DL,,ND,,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL
NJ020220,10386,0.250005,0.617614,0.0007,0.676799,0.186677,0.119449,0.374955,0.0221491,0.0178983,0.0111198,0.00818146,0.616917,0.00015,0.00758265,0.0191168,0.0253451,0.00065,0.0003,0.00163281,0.000435184,0.00337703,0.00015,0.00367644,0.0002,0.00314725,0.00146918,0.0008,0.00105,0.00085,0.0007,0.0037,0.00418125,0.0395147,0.00425,0.00117326,0.00988043,"2000-02-29 00:00:00","2000-03-02 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,<DL,,,,<DL,,ND,,,<DL,<DL,ND,<DL,<DL,,,ND,,
NJ019210,10389,0.0268,0.3331,0.0085,1.452,0.0978,1.036,0.0931,0.0058,0.0202,0.0092,0.0055,0.1234,0.00015,0.0086,0.0084,0.1095,0.00065,0.0003,0.0017,0.0028,0.0086,0.0003,0.0004,0.0002,0.0011,0.00045,0.0008,0.00105,0.00085,0.0007,0.0118,0.00165,0.00985,0.00425,0.0004,0.0078,"2000-02-23 00:00:00","2000-02-25 00:00:00",,,,,,,,,,,,,ND,,,,ND,ND,,,,,,<DL,,<DL,ND,<DL,<DL,<DL,,<DL,<DL,<DL,ND,
NJ019220,10391,0.7198,2.363,0.0007,2.4,1.526,0.3852,1.735,0.123,0.0568,0.0101,0.0314,1.988,0.00015,0.024,0.0316,0.1181,0.00065,0.0003,0.0029,0.0064,0.0138,0.0012,0.0147,0.0016,0.0054,0.0018,0.0008,0.0034,0.0034,0.0007,0.0037,0.0038,0.0727,0.00425,0.0004,0.0291,"2000-02-23 00:00:00","2000-02-25 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,,,,,,,,,ND,,,<DL,<DL,,,ND,ND,
CA007210,10395,0.0118859,0.0479972,0.0007,0.18263,0.0246827,0.0294328,0.048139,0.00367246,0.000960652,0.000655796,0.0004,0.0450904,0.00015,0.001,0.002,0.00369727,0.00065,0.0003,0.0002,0.00015,0.0012407,0.00015,0.00159163,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00886565,0.0004,0.00257356,"2000-02-29 00:00:00","2000-03-02 00:00:00",,,ND,,,,,,,,<DL,,ND,<DL,<DL,,<DL,ND,<DL,<DL,,ND,,<DL,<DL,<DL,<DL,<DL,ND,ND,<DL,<DL,<DL,,ND,
CA007220,10396,0.00125,0.0472087,0.0007,0.292219,0.012,0.0456385,0.0365318,0.00416957,0.0014515,0.00015,0.00122121,0.0996511,0.00015,0.001,0.00479065,0.00665387,0.00065,0.0003,0.000436148,0.00030007,0.002097,0.00015,0.00200279,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.0226832,0.00425,0.0004,0.00329379,"2000-02-29 00:00:00","2000-03-02 00:00:00",ND,,ND,,<DL,,,,,<DL,,,ND,<DL,,,ND,ND,,,,<DL,,ND,ND,<DL,ND,<DL,<DL,ND,<DL,<DL,,ND,ND,
CA028120,10397,0.0132,0.0553,0.0007,0.1775,0.012,0.028,0.0394,0.0069,0.0017,0.00015,0.0016,0.101,0.00015,0.001,0.002,0.0068,0.00065,0.0003,0.0002,0.0003,0.0009,0.00015,0.0008,0.0002,0.00025,0.0012,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0016,"2000-02-28 00:00:00","2000-03-01 00:00:00",,,<DL,,<DL,,,,,ND,,,ND,ND,<DL,,ND,<DL,ND,,,<DL,,<DL,ND,,ND,<DL,ND,ND,<DL,<DL,<DL,ND,<DL,
CA028110,10398,0.0381,0.0914,0.0072,0.136,0.0388,0.0361,0.1,0.0054,0.0007,0.0221,0.0004,0.0477,0.00015,0.001,0.002,0.0044,0.00065,0.0003,0.0006,0.0003,0.0011,0.00015,0.001,0.0002,0.0007,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00075,"2000-02-28 00:00:00","2000-03-01 00:00:00",,,,,,,,,,,<DL,,ND,ND,<DL,,ND,<DL,,,,ND,,<DL,,<DL,<DL,ND,ND,ND,<DL,ND,<DL,ND,<DL,<DL
CA027120,10399,0.00340115,0.0247542,0.0007,0.239234,0.012,0.0217531,0.0188878,0.00179044,0.000135639,0.00015,0.000918956,0.0464903,0.00015,0.001,0.002,0.00541539,0.00065,0.0003,0.0002,0.00015,0.00156663,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00161071,"2000-02-21 00:00:00","2000-02-23 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,<DL,<DL,,ND,<DL,<DL,<DL,,ND,ND,ND,<DL,ND,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
CA013210,10402,0.00125,0.0351483,0.0007,0.151065,0.132984,0.0663874,0.0409773,0.00294939,0.000369983,0.000691099,0.000876091,0.0337731,0.00015,0.001,0.002,0.00675044,0.00065,0.0003,0.0002,0.00015,0.000991274,0.00015,0.000551483,0.0002,0.000666667,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00214311,"2000-02-23 00:00:00","2000-02-25 00:00:00",<DL,,ND,,,,,,,,,,ND,<DL,<DL,,<DL,ND,<DL,<DL,,<DL,,ND,,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,
CA013220,10403,0.00279661,0.0349329,0.0007,0.220692,0.0450565,0.0300883,0.0249364,0.00333333,0.00055791,0.00015,0.0004,0.0585805,0.00015,0.001,0.002,0.00608404,0.00065,0.0003,0.0002,0.000466102,0.00183969,0.00015,0.000745056,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00456921,"2000-02-23 00:00:00","2000-02-25 00:00:00",,,ND,,,,,,,<DL,<DL,,ND,<DL,<DL,,<DL,<DL,<DL,,,<DL,,<DL,<DL,<DL,ND,<DL,ND,<DL,<DL,ND,<DL,<DL,<DL,
NJ020210,10411,0.00125,0.113162,0.0007,0.636345,0.012,0.127269,0.0257681,0.00175909,0.0126688,0.00171468,0.0004,0.0816011,0.00015,0.00408176,0.00527384,0.0127816,0.00065,0.0003,0.0002,0.000362064,0.00205284,0.00015,0.000812937,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00493569,"2000-02-29 00:00:00","2000-03-02 00:00:00",ND,,ND,,<DL,,,,,,<DL,,<DL,,,,<DL,ND,<DL,,,ND,,ND,<DL,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
TX034110,10413,0.00400031,0.0562373,0.0007,0.82027,0.012,0.0577443,0.0573333,0.002555,0.00142477,0.00015,0.00121927,0.0236457,0.00015,0.001,0.00460995,0.00501752,0.00065,0.0003,0.000589087,0.00015,0.00226045,0.00015,0.00015,0.0002,0.000678135,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00178439,"2000-03-13 00:00:00","2000-03-15 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,<DL,,,ND,ND,,ND,,<DL,ND,ND,,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,
TX034120,10414,0.00125,0.0331498,0.0007,1.06522,0.012,0.0647264,0.0398957,0.00191313,0.00314633,0.00015,0.0004,0.0256939,0.00015,0.001,0.002,0.00602602,0.00065,0.0003,0.000793249,0.000879906,0.0043762,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00075,"2000-03-13 00:00:00","2000-03-15 00:00:00",ND,,ND,,<DL,,,,,<DL,<DL,,ND,<DL,<DL,,<DL,<DL,,,,ND,<DL,ND,ND,<DL,ND,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL
TX033110,10416,0.0258,0.0625,0.0007,0.4587,0.012,0.0357,0.065,0.0033,0.0012,0.0008,0.0004,0.0218,0.00015,0.001,0.0071,0.0048,0.00065,0.0003,0.0006,0.00015,0.0016,0.00015,0.0004,0.0002,0.00025,0.00045,0.0008,0.00105,0.0031,0.0007,0.0037,0.00165,0.00985,0.0097,0.0004,0.00075,"2000-03-13 00:00:00","2000-03-15 00:00:00",,,ND,,<DL,,,,,,<DL,,ND,<DL,,,ND,<DL,,<DL,,ND,,ND,<DL,<DL,<DL,<DL,,ND,<DL,<DL,<DL,,<DL,<DL
TX033120,10417,0.0105,0.0306,0.0007,1.086,0.012,0.0643,0.0343,0.0023,0.0047,0.0004,0.0014,0.026,0.00015,0.001,0.002,0.007,0.00065,0.0003,0.0017,0.0007,0.0039,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0015,"2000-03-13 00:00:00","2000-03-15 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,<DL,,ND,<DL,,,,<DL,<DL,<DL,<DL,<DL,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
TX036110,10418,0.0028934,0.119258,0.040259,0.613208,0.0657057,0.558654,0.148675,0.00412603,0.00129823,0.00166422,0.00353216,0.0785154,0.00015,0.001,0.002,0.0519983,0.00065,0.0003,0.000752699,0.00015,0.00779285,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00196116,"2000-03-15 00:00:00","2000-03-17 00:00:00",,,,,,,,,,,,,<DL,<DL,<DL,,<DL,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,ND,ND,<DL,ND,<DL,ND,<DL,<DL,ND,
TX036120,10422,0.00125,0.0815073,0.0007,1.07845,0.012,0.0458583,0.172359,0.00452264,0.00254731,0.00190882,0.00627849,0.177248,0.00015,0.00254731,0.00647469,0.0968045,0.00065,0.0003,0.000901203,0.000681722,0.00485186,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.0044129,"2000-03-15 00:00:00","2000-03-17 00:00:00",ND,,ND,,<DL,,,,,,,,ND,,,,ND,ND,,,,<DL,<DL,ND,<DL,ND,ND,ND,ND,<DL,<DL,<DL,<DL,ND,ND,
CA011210,10424,0.0072578,0.167406,0.00168309,0.330952,0.0577668,0.0505008,0.083908,0.00601806,0.000328407,0.00270936,0.00238095,0.118144,0.00015,0.001,0.0111084,0.0121346,0.00065,0.0003,0.000812808,0.000977011,0.0034647,0.00015,0.00135468,0.00043514,0.00129721,0.00045,0.0008,0.00105,0.00085,0.00156814,0.010509,0.00165,0.0474713,0.00425,0.0004,0.00385058,"2000-03-01 00:00:00","2000-03-03 00:00:00",,,,,,,,,,,,,ND,<DL,,,ND,<DL,,,,ND,,,,<DL,<DL,ND,<DL,,,<DL,,ND,ND,
CA011220,10425,0.0137789,0.0970877,0.0007,0.504211,0.185298,0.0610526,0.0776842,0.00840702,0.0030807,0.000719298,0.00245614,0.215158,0.00015,0.001,0.0117193,0.0138491,0.00065,0.0003,0.000417544,0.000417544,0.00400702,0.00015,0.00145965,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.0285088,0.00425,0.0004,0.0044,"2000-03-01 00:00:00","2000-03-03 00:00:00",,,ND,,,,,,,,,,ND,<DL,,,ND,ND,,,,ND,,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,
CA029110,10428,0.00125,0.0540647,0.0007,0.168849,0.11205,0.0201079,0.0322158,0.00367986,0.000568345,0.00015,0.0004,0.0422662,0.00015,0.001,0.002,0.236403,0.00065,0.0003,0.0002,0.00015,0.0014964,0.00015,0.000402878,0.000521583,0.00104316,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00151799,"2000-03-08 00:00:00","2000-03-10 00:00:00",<DL,,ND,,,,,,,<DL,<DL,,ND,<DL,<DL,,<DL,<DL,ND,<DL,,ND,,,,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,ND,ND,
CA029120,10429,0.00455608,0.0384728,0.0007,0.282389,0.012,0.0301169,0.0329631,0.00617464,0.00123128,0.00015,0.0012057,0.084947,0.00015,0.001,0.002,0.0052795,0.00065,0.0003,0.0002,0.00015,0.00154183,0.00015,0.000314213,0.0002,0.000770917,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00075,"2000-03-08 00:00:00","2000-03-10 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,ND,<DL,,<DL,ND,ND,ND,,<DL,,<DL,,<DL,<DL,ND,ND,ND,<DL,ND,<DL,ND,ND,<DL
CA030120,10430,0.0219933,0.145853,0.0007,0.627743,0.012,0.0865377,0.0806991,0.00756043,5e-05,0.000587579,0.00211231,0.194087,0.00015,0.001,0.002,0.0100632,0.00065,0.0003,0.0002,0.00015,0.00242841,0.00015,0.000587579,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.0359093,0.00425,0.0004,0.00321681,"2000-03-13 00:00:00","2000-03-15 00:00:00",,,ND,,<DL,,,,ND,,,,ND,<DL,<DL,,<DL,ND,<DL,<DL,,<DL,,ND,<DL,<DL,ND,<DL,ND,ND,<DL,<DL,,<DL,ND,
CA030110,10431,0.0497358,0.165509,0.0007,0.266981,0.012,0.0515472,0.0618113,0.00717358,5e-05,0.00015,0.00146793,0.104075,0.00015,0.001,0.00478113,0.00418491,0.00065,0.0003,0.0002,0.00015,0.000920755,0.00015,0.000324528,0.0002,0.000698113,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.0236868,0.0128,0.0004,0.00204151,"2000-03-13 00:00:00","2000-03-15 00:00:00",,,ND,,<DL,,,,ND,<DL,,,ND,<DL,,,<DL,<DL,<DL,ND,,ND,,<DL,,ND,ND,ND,<DL,<DL,<DL,<DL,,,<DL,
CA015220,10434,0.0336,0.1055,0.0007,1.694,0.171,0.0449,0.0667,0.014,0.0121,0.0003,0.0028,0.1291,0.00015,0.0036,0.002,0.0302,0.00065,0.0003,0.0007,0.0024,0.006,0.00015,0.0013,0.0002,0.0009,0.00045,0.0008,0.00105,0.00085,0.0007,0.0116,0.00165,0.00985,0.00425,0.0004,0.0063,"2000-03-17 00:00:00","2000-03-17 00:00:00",,,ND,,,,,,,,,,ND,,<DL,,ND,<DL,,,,ND,,ND,,ND,ND,ND,ND,<DL,,<DL,<DL,<DL,ND,
CA015210,10435,0.0152,0.0478,0.0007,2.062,0.012,0.0355,0.0355,0.0055,0.0099,0.0005,0.0019,0.0598,0.00015,0.0033,0.002,0.0229,0.00065,0.0003,0.0012,0.0016,0.0037,0.00015,0.0006,0.0002,0.001,0.00045,0.0008,0.00105,0.00085,0.0007,0.0088,0.00165,0.00985,0.00425,0.0004,0.0044,"2000-03-14 00:00:00","2000-03-16 00:00:00",,,ND,,<DL,,,,,,,,ND,,<DL,,ND,<DL,,,,ND,,<DL,,<DL,ND,ND,ND,ND,,<DL,<DL,ND,<DL,
CA019220,10437,0.00125,0.0261087,0.0007,0.235314,0.0434975,0.041528,0.0253243,0.00120883,0.000336163,0.000336163,0.00125637,0.0632937,0.00015,0.001,0.00463837,0.0135823,0.00065,0.0003,0.000604414,0.00103226,0.00295755,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.0201256,0.00425,0.0004,0.00356197,"2000-03-06 00:00:00","2000-03-08 00:00:00",ND,,ND,,,,,,,,,,ND,<DL,,,ND,ND,,,,ND,<DL,ND,<DL,<DL,ND,<DL,<DL,ND,<DL,<DL,,ND,ND,
CA019210,10438,0.00418451,0.0447282,0.0007,0.156301,0.0350947,0.0294399,0.0594316,0.00299011,0.000135914,0.000490115,0.00103377,0.0410997,0.00015,0.001,0.002,0.00943163,0.00065,0.0003,0.0002,0.00015,0.00168451,0.00015,0.00015,0.0002,0.00025,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00301895,"2000-03-06 00:00:00","2000-03-08 00:00:00",,,ND,,,,,,,,,,ND,<DL,<DL,,ND,ND,<DL,ND,,ND,<DL,ND,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,<DL,ND,
CA016210,10440,0.00332144,0.0668213,0.0007,0.198181,0.122405,0.0392793,0.060685,0.00673564,0.00113093,0.00032822,0.00108455,0.0826614,0.00015,0.001,0.0073243,0.0101962,0.00065,0.0003,0.0002,0.000613628,0.00143775,0.00015,0.000470924,0.0002,0.00219051,0.00045,0.0008,0.00105,0.00085,0.0007,0.0037,0.00165,0.00985,0.00425,0.0004,0.00263646,"2000-03-07 00:00:00","2000-03-09 00:00:00",,,ND,,,,,,,,,,ND,<DL,,,<DL,<DL,ND,,,ND,,ND,,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,
