,ozone
16703,17.0
29633,48.0
31084,43.0
11923,38.0
7595,39.0
1803,52.00000000000001
14974,44.00000000000001
29825,45.0
26678,43.0
23066,23.0
25797,36.00000000000001
28212,28.0
27364,22.0
21321,38.0
17922,44.00000000000001
15889,26.0
26608,26.0
2434,45.0
32870,36.00000000000001
10633,37.00000000000001
18594,23.0
25421,32.0
16409,27.0
18829,26.0
22342,24.0
3757,39.0
26684,39.0
3615,34.0
29647,30.0
19701,25.0
2330,43.0
12598,27.0
6006,40.99999999999999
11853,25.0
32153,33.0
14904,48.0
7599,31.0
20611,35.0
15114,14.0
2554,29.0
12778,37.00000000000001
17990,23.0
25190,35.0
14026,45.0
21527,50.0
31085,42.0
13169,30.0
31361,33.0
5356,33.0
31758,53.0
3682,30.0
9145,30.0
11300,30.0
27989,35.0
22085,61.0
29751,24.0
17630,23.0
11258,36.00000000000001
16918,20.0
23376,33.0
9103,74.00000000000001
15787,29.0
33680,38.0
6494,37.00000000000001
28956,43.0
19160,29.0
10217,34.0
14136,45.0
11672,23.0
28433,29.0
12340,30.0
21135,18.0
28938,38.0
5973,53.0
13237,30.0
5502,17.0
31846,55.99999999999999
28746,34.0
19330,22.0
4977,66.0
5435,50.0
13382,42.0
29372,16.0
8364,30.0
19065,31.0
13538,54.00000000000001
25611,45.0
13372,60.0
24211,18.0
22578,40.0
14598,38.0
32306,73.0
34568,27.0
34890,27.0
5184,31.0
4545,27.0
27605,52.00000000000001
19265,38.0
25865,32.0
23018,13.0
9991,48.0
7542,22.0
23559,28.0
8866,32.0
26828,18.0
16516,29.0
29446,20.0
16078,33.0
22903,49.0
4980,65.0
15555,49.0
35007,47.0
6413,12.0
10610,37.00000000000001
22829,47.0
12498,18.0
32402,28.0
28582,46.0
22934,26.0
30861,51.0
32308,30.0
11556,54.00000000000001
16837,35.0
19634,67.0
30832,57.99999999999999
17536,30.0
8707,46.0
20807,32.0
1602,42.0
5791,72.00000000000001
24257,65.0
7261,18.0
12971,15.0
4437,22.0
2757,48.0
22298,51.0
20858,33.0
18959,28.0
10933,38.0
31984,55.99999999999999
34445,44.00000000000001
17788,20.0
15229,57.0
31882,35.0
9995,48.0
34616,32.0
12256,42.0
18445,27.0
4482,26.0
8626,35.0
22803,39.0
8337,39.0
26669,31.0
25773,67.0
20438,61.0
20384,18.0
32759,17.0
13347,64.0
7944,16.0
10822,44.00000000000001
34838,53.0
7333,99.0
24777,36.00000000000001
16954,18.0
33076,53.0
18997,17.0
2319,22.0
23500,24.0
18106,46.0
15353,55.0
32405,43.0
4997,27.0
23158,36.00000000000001
32269,53.0
25156,38.0
14253,19.0
2382,49.0
9401,26.0
13536,45.0
3114,53.0
10987,37.00000000000001
13414,34.0
10082,30.0
17340,50.0
23882,49.0
14045,68.0
10011,55.0
21745,31.0
4124,34.0
28645,49.0
4283,38.0
14508,27.0
24258,39.0
18591,22.0
26270,78.0
21569,61.0
8424,31.0
31824,53.0
7878,16.0
5556,29.0
20539,43.0
27630,55.99999999999999
13559,92.0
3564,21.0
1928,16.0
23754,37.00000000000001
8859,45.0
15600,35.0
3409,22.0
25311,30.0
14721,38.0
2706,45.0
30712,28.0
26693,8.0
9276,44.00000000000001
24036,21.0
19945,39.0
16777,17.0
8675,43.0
26487,24.0
12904,21.0
31136,50.0
6727,52.00000000000001
11318,32.0
8997,45.0
15257,21.0
16097,30.0
5508,18.0
5902,64.0
10233,40.99999999999999
13576,54.00000000000001
34753,35.0
25102,42.0
25397,45.0
1413,55.99999999999999
4874,55.99999999999999
31543,39.0
26151,22.0
9257,75.0
22296,24.0
13378,75.0
30177,50.0
12173,51.0
4907,37.00000000000001
10955,44.00000000000001
11482,21.0
11438,29.0
21705,27.0
4344,36.00000000000001
32735,42.0
23254,12.0
10605,29.0
12021,67.0
22,8.0
3790,46.0
30750,31.0
9981,85.0
4312,28.0
7598,37.00000000000001
7827,57.99999999999999
12582,34.0
26561,39.0
4873,46.0
11714,27.0
5830,61.0
7345,29.0
14271,36.00000000000001
29011,36.00000000000001
28984,40.0
33596,54.00000000000001
26482,30.0
19931,22.0
13150,55.99999999999999
1420,16.0
27962,28.0
8143,47.0
1744,64.0
10272,26.0
22211,36.00000000000001
5745,24.0
7895,24.0
20880,40.0
33484,21.0
5481,20.0
3161,30.0
11783,24.0
2970,49.0
12465,20.0
27211,46.0
18160,26.0
32279,34.0
23928,52.00000000000001
27345,25.0
21476,22.0
12816,25.0
29973,54.00000000000001
13186,59.00000000000001
27993,38.0
21401,57.99999999999999
33662,29.0
10491,37.00000000000001
15034,39.0
11147,36.00000000000001
14604,23.0
7639,61.0
25086,29.0
10706,36.00000000000001
10135,27.0
5553,29.0
30723,42.0
25750,29.0
28205,33.0
25111,29.0
15537,55.0
7460,43.0
24193,18.0
23758,32.0
33102,23.0
7305,23.0
28498,18.0
26945,25.0
34082,29.0
22082,34.0
23902,23.0
15613,25.0
33645,40.99999999999999
9794,17.0
28154,22.0
20047,22.0
4089,24.0
28669,27.0
18632,19.0
23632,45.0
20543,62.0
29985,50.0
28451,31.0
13441,27.0
13076,25.0
11505,31.0
29031,50.0
31519,35.0
25984,31.0
34866,36.00000000000001
23320,39.0
33038,55.99999999999999
16815,38.0
21768,57.0
17583,50.0
7208,23.0
19135,21.0
29130,46.0
8525,40.0
16639,8.0
18767,19.0
14843,27.0
11612,31.0
23041,33.0
29059,21.0
13251,27.0
19573,45.0
5295,76.0
11819,32.0
6178,35.0
34701,26.0
33727,43.0
19090,22.0
28458,40.99999999999999
1829,13.0
10570,36.00000000000001
23799,33.0
9815,13.0
26579,23.0
32189,27.0
2980,53.0
22962,25.0
23721,32.0
31916,23.0
5552,38.0
19780,40.0
3657,30.0
2149,62.0
32558,31.0
5430,38.0
34079,32.0
27210,39.0
18158,25.0
22235,23.0
1969,34.0
66,40.0
13606,20.0
14312,39.0
33556,48.0
3583,40.99999999999999
20635,31.0
14176,30.0
12077,50.0
28574,32.0
12497,21.0
28036,44.00000000000001
11688,26.0
22102,38.0
3572,20.0
15821,18.0
24517,28.0
14350,29.0
19721,23.0
21623,30.0
3119,59.00000000000001
12650,20.0
30281,24.0
23204,40.99999999999999
22692,66.0
20231,83.0
24848,42.0
536,57.0
26627,28.0
31731,40.0
32646,21.0
14194,27.0
23130,12.0
2097,36.00000000000001
29000,17.0
11335,33.0
11030,48.0
34820,24.0
19056,40.0
33067,35.0
31518,52.00000000000001
7707,55.99999999999999
20902,29.0
11955,61.0
11615,27.0
11794,26.0
1982,42.0
6495,34.0
23001,15.0
22105,24.0
13772,24.0
20987,26.0
15029,53.0
5844,50.0
6876,53.0
23960,30.0
29896,33.0
9971,53.0
9776,40.0
30081,48.0
31248,29.0
8680,38.0
787,30.0
24596,68.0
19280,8.0
8770,57.99999999999999
9716,37.00000000000001
32476,37.00000000000001
34005,33.0
15379,44.00000000000001
20397,36.00000000000001
27580,42.0
24557,44.00000000000001
16873,40.99999999999999
4622,34.0
28688,30.0
11216,61.0
28161,44.00000000000001
8743,45.0
22090,45.0
28912,18.0
27763,57.99999999999999
722,46.0
5804,86.0
25533,55.99999999999999
1768,19.0
27708,25.0
10637,55.0
20891,28.0
34038,23.0
25555,28.0
25769,84.0
22271,26.0
15865,17.0
6181,10.0
29272,31.0
31269,26.0
1914,42.0
15125,43.0
6123,28.0
884,29.0
28364,18.0
18708,32.0
6968,21.0
14853,25.0
12383,35.0
10620,33.0
937,31.0
14955,37.00000000000001
19950,18.0
33277,30.0
3455,57.99999999999999
3718,36.00000000000001
4991,27.0
16254,31.0
17755,15.0
30698,26.0
5925,38.0
33962,49.0
31818,46.0
31531,27.0
17136,29.0
26720,18.0
9339,16.0
5906,55.0
12391,35.0
813,16.0
33396,32.0
16730,31.0
30991,49.0
7833,35.0
13223,40.99999999999999
6012,34.0
28763,54.00000000000001
5578,37.00000000000001
32565,49.0
31339,34.0
30061,48.0
14751,42.0
112,43.0
3876,29.0
18177,42.0
4963,44.00000000000001
30095,71.0
2581,59.00000000000001
233,61.0
29611,38.0
17139,26.0
11761,22.0
28453,17.0
9925,69.0
14496,30.0
18833,22.0
21455,52.00000000000001
7555,45.0
15008,45.0
1999,36.00000000000001
2011,29.0
4096,13.0
7718,53.0
10829,45.0
15793,21.0
32548,45.0
21911,39.0
28866,37.00000000000001
13907,44.00000000000001
25302,20.0
22894,35.0
14489,24.0
26768,47.0
16465,45.0
9930,60.0
17112,35.0
34206,36.00000000000001
19878,24.0
1898,39.0
6608,27.0
14579,43.0
3943,35.0
29149,21.0
34067,40.0
8895,48.0
21899,54.00000000000001
27180,36.00000000000001
13454,57.0
4661,40.0
17109,26.0
12753,22.0
24468,44.00000000000001
28810,31.0
27808,47.0
9121,61.0
16116,40.0
29333,25.0
28616,50.0
32093,36.00000000000001
13395,26.0
5710,50.0
34813,46.0
6194,2.0
23856,35.0
16346,43.0
20524,50.0
29880,49.0
29908,49.0
10903,34.0
12348,35.0
24356,49.0
919,37.00000000000001
4351,33.0
7057,34.0
29681,48.0
13081,21.0
9517,20.0
13024,46.0
29797,31.0
26342,23.0
20549,51.0
9647,69.0
15178,31.0
3495,27.0
13572,77.0
2768,61.0
27437,19.0
23492,28.0
10306,30.0
30890,42.0
28341,44.00000000000001
6270,29.0
11082,62.0
13336,37.00000000000001
4870,42.0
11904,92.0
15098,46.0
11889,78.0
1434,46.0
7948,35.0
29642,42.0
13537,47.0
27009,22.0
3368,36.00000000000001
21070,18.0
78,49.0
8341,17.0
3154,39.0
22593,39.0
18992,15.0
20460,48.0
18326,45.0
786,26.0
26603,27.0
19621,51.0
30768,61.0
21875,20.0
19999,20.0
25001,15.0
2632,48.0
2671,27.0
6199,20.0
25598,21.0
24487,49.0
16141,27.0
14019,57.0
21771,60.0
3595,30.0
26014,23.0
18018,13.0
3442,49.0
20284,19.0
4477,26.0
3601,53.0
9702,21.0
17584,52.00000000000001
18447,21.0
17561,60.0
19939,49.0
1507,47.0
33289,30.0
8302,15.0
24017,24.0
32234,68.0
20955,30.0
31115,40.0
32517,52.00000000000001
8083,38.0
25816,61.0
15900,23.0
30311,22.0
34790,32.0
7821,29.0
33197,32.0
10412,40.0
2682,48.0
1746,36.00000000000001
10812,21.0
8064,55.0
9258,80.0
9188,45.0
12327,18.0
10935,38.0
11410,60.0
33384,27.0
23258,17.0
14551,38.0
16050,61.0
5279,48.0
9477,18.0
7205,35.0
22632,40.99999999999999
6193,2.0
4978,65.0
6298,15.0
29467,33.0
31621,31.0
24690,28.0
26885,36.00000000000001
34728,49.0
14237,43.0
1482,16.0
19549,30.0
27367,25.0
25096,31.0
3335,25.0
11495,18.0
14639,17.0
18933,3.0
35019,37.00000000000001
4952,47.0
8766,54.00000000000001
3605,20.0
2817,40.0
32525,39.0
19838,67.0
2760,29.0
17484,49.0
3349,40.0
7391,31.0
20116,30.0
8066,52.00000000000001
34364,50.0
34449,18.0
34255,23.0
10712,25.0
30704,40.0
31798,31.0
34533,37.00000000000001
31462,48.0
28646,49.0
32023,61.0
25275,6.0
27294,34.0
16621,6.0
28077,92.0
14811,43.0
17200,43.0
18413,44.00000000000001
19812,79.0
2818,39.0
16883,34.0
11595,30.0
867,81.99999999999999
19120,8.0
26007,20.0
6164,29.0
13242,30.0
18347,52.00000000000001
23279,36.00000000000001
24482,42.0
5163,30.0
19918,17.0
33685,24.0
13692,21.0
10493,32.0
26749,28.0
2107,52.00000000000001
31410,42.0
22052,43.0
8837,53.0
8383,10.0
34597,21.0
4193,50.0
14902,48.0
32407,44.00000000000001
15240,40.0
11669,26.0
7009,27.0
21229,38.0
4321,34.0
27169,25.0
21180,45.0
13790,54.00000000000001
4701,32.0
26918,31.0
11598,28.0
18167,43.0
9931,66.0
21207,31.0
7090,65.0
33205,25.0
9642,31.0
26379,38.0
8496,31.0
25919,33.0
17082,46.0
31167,27.0
17247,27.0
23027,20.0
22874,37.00000000000001
33902,24.0
16161,16.0
412,33.0
8829,53.0
11511,18.0
90,31.0
18126,21.0
23155,25.0
21662,38.0
29533,11.0
12098,62.0
22987,26.0
29970,60.0
32948,35.0
26666,52.00000000000001
22945,33.0
9732,66.0
13802,24.0
34260,9.000000000000002
34618,16.0
19993,20.0
28613,47.0
6049,50.0
17619,29.0
706,44.00000000000001
24198,18.0
22361,25.0
4362,23.0
21197,40.99999999999999
13539,55.0
11072,62.0
7913,18.0
22763,39.0
5960,50.0
4147,31.0
25167,38.0
8944,33.0
22742,24.0
20777,38.0
15610,18.0
31750,26.0
27212,30.0
31351,43.0
30785,39.0
31490,65.0
3477,40.99999999999999
289,5.0
6889,53.0
10869,15.0
18405,30.0
24749,30.0
11358,28.0
2233,48.0
24811,40.0
1973,40.99999999999999
13054,76.0
2069,47.0
34622,27.0
13874,60.0
10661,31.0
20801,36.00000000000001
8752,54.00000000000001
3386,23.0
27604,50.0
894,52.00000000000001
34360,46.0
32968,14.0
27771,46.0
33271,67.0
15573,32.0
31555,33.0
26010,24.0
15131,50.0
14808,33.0
3494,31.0
9666,38.0
8867,42.0
27089,36.00000000000001
29744,28.0
21179,39.0
30843,63.0
2242,31.0
33494,27.0
26806,42.0
21164,28.0
5320,12.0
23663,55.0
16938,25.0
29564,22.0
5038,46.0
28242,32.0
10572,30.0
30116,22.0
21712,55.99999999999999
25934,50.0
28291,27.0
25424,37.00000000000001
23853,40.99999999999999
3831,54.00000000000001
23735,37.00000000000001
32316,29.0
13168,31.0
17193,39.0
4306,33.0
22089,45.0
23264,26.0
22311,26.0
2274,33.0
14203,44.00000000000001
13901,35.0
22881,40.99999999999999
12083,52.00000000000001
7786,34.0
11380,84.0
29502,29.0
18317,20.0
10098,21.0
19464,31.0
10426,26.0
22080,39.0
19873,27.0
17033,40.99999999999999
22637,51.0
2557,44.00000000000001
19872,24.0
3087,49.0
13497,23.0
31483,32.0
23075,13.0
18137,21.0
26820,27.0
4573,14.0
11658,37.00000000000001
20674,33.0
28309,23.0
10719,30.0
278,24.0
13483,18.0
171,46.0
11640,32.0
5882,17.0
12145,55.0
57,49.0
22149,23.0
17601,32.0
28446,25.0
5571,21.0
7361,30.0
19366,40.99999999999999
5974,49.0
29977,33.0
10790,26.0
4328,36.00000000000001
17263,47.0
17343,40.0
493,36.00000000000001
26203,31.0
3781,66.0
31917,20.0
32725,11.0
21726,26.0
31403,34.0
22457,42.0
18843,12.0
25474,52.00000000000001
13987,54.00000000000001
19073,24.0
17594,37.00000000000001
25823,44.00000000000001
32994,48.0
31534,53.0
436,54.00000000000001
24887,29.0
13386,40.99999999999999
20837,1.0
12681,23.0
15919,20.0
11166,68.0
18794,35.0
27409,43.0
8301,15.0
8803,35.0
3734,33.0
33697,27.0
29659,47.0
2550,37.00000000000001
2733,57.0
3187,20.0
25747,35.0
16944,26.0
15155,40.99999999999999
33380,29.0
18791,27.0
2518,22.0
16246,27.0
15731,30.0
23131,18.0
9019,43.0
34435,77.0
11173,53.0
31008,45.0
13261,28.0
6814,65.0
9607,78.0
22111,22.0
31088,33.0
33104,27.0
13061,40.0
32790,18.0
18705,28.0
23733,45.0
12545,28.0
16715,14.0
32594,29.0
3934,27.0
8457,33.0
458,24.0
33874,32.0
29563,22.0
14731,32.0
34980,36.00000000000001
27273,42.0
28427,29.0
6966,26.0
6832,50.0
30060,47.0
34974,37.00000000000001
16206,67.0
9516,12.0
6586,40.99999999999999
19652,45.0
32453,35.0
20026,18.0
5728,68.0
22454,27.0
10780,33.0
18879,14.0
16408,17.0
715,43.0
34933,35.0
29758,8.0
18547,36.00000000000001
6079,45.0
3839,31.0
26899,9.000000000000002
24234,30.0
2256,40.0
10231,39.0
1150,74.00000000000001
17639,36.00000000000001
9966,55.0
20303,50.0
26632,33.0
17129,26.0
2190,21.0
11,43.0
21086,24.0
19472,30.0
30335,17.0
22764,40.0
21715,53.0
7156,61.0
31122,46.0
2453,47.0
30710,31.0
18981,11.0
1788,18.0
9440,18.0
24611,30.0
615,35.0
33284,21.0
16934,27.0
1906,55.99999999999999
25413,53.0
34550,37.00000000000001
1624,35.0
23886,29.0
14587,33.0
14513,21.0
23938,22.0
18303,11.0
21468,27.0
7630,54.00000000000001
29777,32.0
11416,40.0
31577,19.0
17288,47.0
15297,32.0
11812,39.0
10289,28.0
7781,42.0
3891,52.00000000000001
8247,23.0
27238,23.0
2762,55.0
15255,22.0
11485,25.0
11229,48.0
9570,17.0
26311,22.0
25561,31.0
5932,91.0
18390,26.0
7106,36.00000000000001
22510,19.0
2618,44.00000000000001
20851,18.0
16655,12.0
23593,43.0
6723,47.0
11470,19.0
25924,24.0
33149,12.0
3284,40.99999999999999
18382,33.0
10627,40.99999999999999
3505,25.0
11682,21.0
1468,12.0
19589,25.0
2531,101.0
25114,31.0
18528,61.0
10088,18.0
16103,35.0
9935,60.0
21894,43.0
24687,22.0
2284,39.0
31118,19.0
14573,33.0
5861,51.0
3033,43.0
3685,33.0
33881,33.0
28963,27.0
11369,29.0
33166,40.99999999999999
33106,22.0
1454,17.0
22713,49.0
11690,29.0
9693,21.0
5617,27.0
8420,21.0
11778,21.0
8843,33.0
33357,37.00000000000001
9208,23.0
21758,57.99999999999999
4782,35.0
20910,40.0
29698,30.0
16057,31.0
27016,13.0
4401,10.0
15274,49.0
14356,31.0
25685,51.0
16250,23.0
30747,18.0
3415,31.0
19365,35.0
31889,40.0
14644,36.00000000000001
28206,43.0
164,54.00000000000001
18262,20.0
30983,44.00000000000001
30098,35.0
11252,26.0
2495,24.0
1892,42.0
24283,16.0
2019,33.0
6166,21.0
10471,32.0
14860,26.0
19897,23.0
22814,32.0
27406,44.00000000000001
7351,31.0
20475,40.99999999999999
27301,39.0
21475,20.0
917,44.00000000000001
23144,31.0
6567,43.0
14743,32.0
10768,27.0
24052,42.0
5277,33.0
22139,24.0
5129,24.0
2737,40.99999999999999
27979,25.0
26633,36.00000000000001
3419,37.00000000000001
6566,46.0
6262,39.0
15234,60.0
27117,32.0
26207,39.0
31880,40.0
7559,25.0
651,49.0
19287,15.0
24493,45.0
12727,39.0
21798,30.0
8661,35.0
16000,24.0
25921,28.0
23000,17.0
11944,89.00000000000001
15884,68.0
10624,28.0
20729,37.00000000000001
28279,40.99999999999999
22203,31.0
22368,22.0
31409,33.0
20311,61.0
25753,59.00000000000001
12732,30.0
5445,54.00000000000001
14677,22.0
23859,31.0
27513,31.0
23750,36.00000000000001
8321,32.0
20209,47.0
6032,27.0
8565,27.0
33360,46.0
1595,36.00000000000001
9140,26.0
24068,21.0
31305,34.0
27208,40.0
9212,23.0
34357,36.00000000000001
22933,31.0
15069,50.0
3192,19.0
24722,20.0
15221,48.0
8151,50.0
24764,38.0
26139,26.0
14504,25.0
32161,43.0
27906,53.0
9032,54.00000000000001
3226,20.0
34520,29.0
6953,38.0
20750,40.99999999999999
32882,31.0
27121,35.0
3028,13.0
23971,23.0
18006,39.0
20465,39.0
31512,96.0
29331,40.0
23953,39.0
4320,26.0
19165,49.0
32666,29.0
24007,48.0
16618,8.0
25014,14.0
31676,78.0
1871,40.0
11178,57.0
13762,15.0
6094,27.0
28876,40.0
23152,25.0
11359,26.0
23790,34.0
20615,30.0
25216,18.0
12618,31.0
12997,29.0
4010,36.00000000000001
17909,44.00000000000001
9073,69.0
15910,20.0
28276,36.00000000000001
34428,29.0
34849,51.0
24578,37.00000000000001
33771,54.00000000000001
25055,40.99999999999999
16817,33.0
31698,62.0
14306,43.0
11771,21.0
33401,26.0
28082,32.0
22986,23.0
2376,42.0
19737,21.0
10477,40.99999999999999
26756,37.00000000000001
9857,33.0
27290,40.0
28751,37.00000000000001
30744,47.0
19910,19.0
20212,65.0
13255,34.0
8482,36.00000000000001
1589,38.0
20059,29.0
31862,39.0
22911,36.00000000000001
6992,27.0
6074,37.00000000000001
25880,47.0
20517,34.0
20572,57.99999999999999
22599,18.0
14497,34.0
33091,39.0
3922,22.0
33025,46.0
26775,45.0
19859,36.00000000000001
32550,23.0
10405,42.0
8160,28.0
30929,59.00000000000001
29398,36.00000000000001
21323,35.0
24881,29.0
34507,24.0
28538,32.0
2883,23.0
1697,53.0
11936,39.0
32744,32.0
6570,38.0
27277,39.0
26978,46.0
13915,55.99999999999999
4563,42.0
27707,27.0
10626,42.0
21445,51.0
20234,51.0
4532,23.0
6681,29.0
7082,48.0
4134,32.0
29672,38.0
3321,35.0
6433,27.0
15559,55.99999999999999
17732,17.0
25802,30.0
8290,17.0
33206,31.0
31229,63.0
1315,44.00000000000001
1004,57.0
14321,34.0
6168,36.00000000000001
28281,39.0
1701,46.0
10671,30.0
21669,42.0
30950,47.0
25006,26.0
28041,38.0
34886,38.0
31321,23.0
20697,16.0
25663,48.0
48,38.0
26372,20.0
31641,22.0
9628,35.0
10025,74.00000000000001
23172,11.0
7060,37.00000000000001
33886,6.0
11100,73.0
17888,25.0
11711,24.0
19497,25.0
30872,50.0
14814,40.99999999999999
5812,69.0
8514,31.0
10994,27.0
18745,14.0
30860,46.0
13931,19.0
28223,17.0
11623,23.0
34712,42.0
34590,30.0
12534,42.0
310,35.0
29395,34.0
19011,20.0
24782,34.0
19103,32.0
32605,24.0
2855,22.0
24570,37.00000000000001
9751,33.0
20429,36.00000000000001
23196,36.00000000000001
6319,28.0
29501,39.0
28864,28.0
27436,16.0
7860,26.0
28493,22.0
14403,52.00000000000001
28566,55.0
5052,47.0
25372,48.0
3109,35.0
25859,30.0
9580,39.0
3000,16.0
33373,55.99999999999999
5996,51.0
34512,23.0
18527,95.0
33167,40.0
19744,22.0
25683,62.0
27645,45.0
14972,54.00000000000001
18409,47.0
17517,36.00000000000001
8796,45.0
25926,48.0
29115,38.0
31057,37.00000000000001
16846,29.0
2094,52.00000000000001
14558,27.0
16479,32.0
4127,45.0
6250,31.0
17738,36.00000000000001
11876,33.0
10104,45.0
34810,40.0
11446,31.0
31520,44.00000000000001
24323,21.0
17876,29.0
11737,39.0
7353,19.0
9672,21.0
486,21.0
7650,57.99999999999999
32484,47.0
20818,27.0
26402,45.0
16109,34.0
31780,44.00000000000001
22930,31.0
11449,30.0
18246,26.0
4652,54.00000000000001
21146,29.0
19983,21.0
6613,43.0
17068,22.0
26594,21.0
19750,31.0
24209,27.0
34369,38.0
15194,45.0
29899,49.0
18911,11.0
18931,6.999999999999999
27224,24.0
14472,21.0
3990,42.0
15441,20.0
28772,37.00000000000001
8157,32.0
23611,43.0
7681,52.00000000000001
20583,61.0
9588,38.0
23943,23.0
13599,22.0
32531,36.00000000000001
12932,44.00000000000001
16038,52.00000000000001
32927,38.0
14637,14.0
20153,48.0
26803,44.00000000000001
26907,25.0
7073,34.0
13112,51.0
29486,34.0
14749,49.0
25852,36.00000000000001
70,47.0
14910,40.0
6767,32.0
20521,70.0
18896,16.0
7937,21.0
17818,19.0
14068,59.00000000000001
24372,60.0
8020,32.0
10237,44.00000000000001
4518,45.0
33740,24.0
5206,28.0
11041,51.0
16456,27.0
4789,35.0
33583,46.0
5208,20.0
2455,54.00000000000001
1971,19.0
16024,21.0
7929,18.0
13942,18.0
23686,46.0
61,39.0
17658,55.0
22769,44.00000000000001
4142,29.0
15851,34.0
28350,57.0
23740,37.00000000000001
339,43.0
34922,38.0
12049,40.99999999999999
16308,16.0
32326,38.0
13891,21.0
14455,31.0
17644,66.0
19151,33.0
20383,22.0
11801,28.0
1883,63.0
31438,42.0
32566,32.0
5761,31.0
24630,35.0
20290,24.0
4772,45.0
21816,38.0
21258,46.0
16390,28.0
10691,40.99999999999999
3025,31.0
32909,61.0
31545,48.0
1964,37.00000000000001
15841,51.0
24878,24.0
16994,20.0
1889,25.0
27975,24.0
11520,23.0
34288,51.0
4699,46.0
877,42.0
8920,37.00000000000001
23420,37.00000000000001
23101,24.0
18015,47.0
16562,17.0
6170,29.0
18022,22.0
12260,33.0
10836,57.99999999999999
9010,46.0
27354,20.0
30938,52.00000000000001
26069,24.0
7956,33.0
26137,22.0
31613,25.0
19891,22.0
10480,29.0
29772,26.0
23215,38.0
21867,46.0
2018,31.0
23038,30.0
2206,25.0
19241,20.0
29689,34.0
20275,46.0
2534,65.0
816,14.0
19361,46.0
22751,29.0
6130,22.0
9601,60.0
3803,50.0
18351,28.0
50,42.0
24525,40.99999999999999
29267,27.0
11496,20.0
18402,47.0
10300,33.0
14592,38.0
21973,33.0
27109,30.0
34307,45.0
9173,23.0
1638,37.00000000000001
12165,40.99999999999999
22402,18.0
27786,44.00000000000001
30820,35.0
4787,32.0
33375,57.0
21380,24.0
16230,26.0
31498,35.0
23710,46.0
1886,29.0
14788,29.0
9445,32.0
29134,36.00000000000001
28148,17.0
17737,29.0
31087,32.0
20178,22.0
31606,31.0
34569,35.0
15604,28.0
27721,48.0
21563,50.0
20800,33.0
969,35.0
27393,26.0
19602,30.0
28101,62.0
31789,37.00000000000001
32258,23.0
5946,39.0
9919,45.0
15074,42.0
26696,4.0
13146,55.99999999999999
6167,27.0
7125,48.0
10213,38.0
1776,51.0
15242,48.0
14464,27.0
15964,62.0
24899,36.00000000000001
32886,31.0
31836,30.0
11379,48.0
8293,6.0
4847,43.0
3179,55.99999999999999
30225,26.0
6003,50.0
26352,26.0
20675,36.00000000000001
15666,27.0
2109,46.0
7926,15.0
21817,39.0
16356,27.0
26083,19.0
12141,65.0
35005,37.00000000000001
22849,34.0
3892,45.0
21823,46.0
29846,33.0
12755,22.0
16439,37.00000000000001
2578,31.0
24912,30.0
25670,42.0
18707,34.0
17227,48.0
27350,12.0
8753,52.00000000000001
3866,51.0
15860,20.0
13194,51.0
22274,34.0
6158,30.0
32320,48.0
5850,51.0
27871,26.0
33073,34.0
7251,28.0
12229,54.00000000000001
14722,37.00000000000001
4345,40.0
34629,37.00000000000001
34138,33.0
20292,46.0
8492,34.0
9782,50.0
19805,51.0
30080,38.0
31811,66.0
8512,43.0
1810,26.0
26525,40.99999999999999
5472,24.0
15759,31.0
28362,23.0
21706,35.0
20822,4.0
14054,43.0
33419,23.0
22649,68.0
31793,40.99999999999999
16328,34.0
4654,51.0
32567,34.0
5516,21.0
9091,28.0
34718,54.00000000000001
21962,63.0
6020,21.0
29799,30.0
23028,27.0
8813,48.0
18842,22.0
34578,26.0
27114,29.0
26438,33.0
11008,50.0
6955,34.0
16462,28.0
31562,61.0
32523,55.99999999999999
7514,24.0
8233,12.0
3443,47.0
1229,46.0
6134,35.0
3563,23.0
26081,25.0
14548,22.0
267,38.0
16455,23.0
22636,66.0
16511,20.0
2169,19.0
20008,21.0
15171,42.0
12518,17.0
25671,42.0
2348,46.0
20013,17.0
34628,25.0
17580,52.00000000000001
34148,46.0
10401,32.0
34264,19.0
20326,48.0
25642,53.0
27594,45.0
19528,48.0
900,19.0
8875,40.0
24176,48.0
29656,31.0
11363,25.0
22265,28.0
34461,18.0
19609,31.0
12350,28.0
22680,46.0
16956,36.00000000000001
29599,38.0
9234,40.0
3151,63.0
7117,50.0
14483,11.0
13209,57.99999999999999
9202,22.0
17585,49.0
4625,40.99999999999999
28609,45.0
25082,23.0
3185,38.0
19860,26.0
14666,32.0
35034,38.0
34895,44.00000000000001
33200,37.00000000000001
6650,36.00000000000001
17106,27.0
11971,69.0
10665,26.0
32510,51.0
34926,21.0
32127,28.0
4988,36.00000000000001
1544,45.0
25489,59.00000000000001
6324,19.0
29856,27.0
4886,55.99999999999999
17350,43.0
27631,44.00000000000001
9878,36.00000000000001
8862,43.0
24524,46.0
32669,50.0
9744,63.0
1191,51.0
32866,47.0
18531,55.0
31047,35.0
34412,38.0
19610,30.0
21211,37.00000000000001
20201,28.0
8711,47.0
30797,57.99999999999999
18244,23.0
550,21.0
11972,67.0
21365,54.00000000000001
21574,62.0
5618,24.0
24185,53.0
8924,55.99999999999999
238,52.00000000000001
14633,19.0
33142,29.0
24165,18.0
11663,24.0
33146,30.0
34648,51.0
27455,21.0
