,ozone
535281,33.0
121379,40.0
760141,18.0
138475,62.0
175827,17.0
1205910,22.0
51351,51.0
51393,53.0
352543,61.0
610711,36.00000000000001
438335,35.0
461592,35.0
746639,36.00000000000001
581681,47.0
194602,48.0
932361,55.99999999999999
745599,33.0
397248,32.0
598158,34.0
1139595,49.0
242512,44.00000000000001
829625,31.0
585562,19.0
235214,28.0
742678,44.00000000000001
4941,28.0
529422,20.0
1163381,68.0
569327,40.0
292491,25.0
189152,29.0
46062,31.0
173849,34.0
551305,25.0
871252,25.0
156128,59.00000000000001
776763,33.0
1204427,34.0
716286,40.0
1124220,43.0
1180444,30.0
1111825,40.99999999999999
513165,19.0
856976,51.0
776620,33.0
123602,37.00000000000001
591059,34.0
699933,31.0
1011910,23.0
1047465,34.0
238569,68.0
973933,18.0
911424,57.0
211684,63.0
385342,53.0
1079432,40.0
22230,26.0
196795,47.0
430656,44.00000000000001
517532,30.0
71807,48.0
1019370,40.0
1006874,48.0
878099,24.0
704536,42.0
611265,37.00000000000001
818363,23.0
451027,39.0
715636,48.0
693217,19.0
91245,46.0
811539,17.0
234849,34.0
984923,37.00000000000001
550867,16.0
1041887,44.00000000000001
560890,38.0
1032186,35.0
466952,42.0
453022,22.0
1132491,45.0
643384,34.0
28935,20.0
392566,47.0
10485,67.0
715065,34.0
883589,28.0
426876,44.00000000000001
567356,39.0
499599,30.0
82479,23.0
448516,30.0
472721,33.0
142507,26.0
266324,24.0
28332,70.0
407930,38.0
113877,32.0
1111021,48.0
311707,53.0
312971,39.0
615758,35.0
434523,39.0
668308,15.0
899970,25.0
405483,21.0
232313,16.0
886222,31.0
276157,60.0
301365,19.0
629340,39.0
602756,33.0
688130,34.0
809200,22.0
297432,31.0
336323,30.0
616329,35.0
1101376,66.0
1157485,25.0
464662,24.0
1165471,36.00000000000001
940660,51.0
936682,24.0
833870,36.00000000000001
557031,33.0
888896,20.0
661540,19.0
544157,13.0
791294,27.0
909051,37.00000000000001
381512,37.00000000000001
409019,28.0
1202621,29.0
1159700,49.0
1080173,38.0
232943,25.0
768492,26.0
137335,47.0
876968,51.0
566609,24.0
577988,24.0
811523,16.0
203505,48.0
931665,75.0
624423,27.0
438822,16.0
213516,54.00000000000001
260464,40.99999999999999
124480,57.0
349928,63.0
636016,62.0
1165538,22.0
981970,49.0
760626,29.0
29070,18.0
563996,29.0
1142786,28.0
140075,38.0
942943,39.0
6408,55.0
217461,30.0
1168634,70.0
11439,36.00000000000001
130057,36.00000000000001
981276,42.0
1205506,43.0
89411,38.0
846064,19.0
409288,44.00000000000001
104211,20.0
144897,33.0
651197,43.0
88341,22.0
922364,34.0
432032,43.0
756969,26.0
929412,20.0
900170,26.0
925781,51.0
406952,20.0
1065357,40.99999999999999
290921,24.0
811968,69.0
512498,33.0
1096375,54.00000000000001
244226,44.00000000000001
526745,26.0
575162,25.0
6777,80.0
611824,36.00000000000001
171788,46.0
882887,52.00000000000001
420597,40.99999999999999
192369,22.0
486304,15.0
77364,67.0
360872,30.0
82483,18.0
5859,49.0
340097,43.0
981845,37.00000000000001
1169593,35.0
1003455,38.0
20574,38.0
1045379,43.0
592189,23.0
473372,28.0
411423,52.00000000000001
930920,35.0
24327,42.0
453235,11.0
1115560,50.0
22680,62.0
1025616,31.0
771367,27.0
539599,76.0
191544,42.0
521903,23.0
20556,39.0
653650,28.0
442966,23.0
115798,43.0
1125393,43.0
355928,34.0
488224,26.0
1040254,49.0
309423,76.0
391280,23.0
843620,27.0
37002,40.99999999999999
1123977,27.0
533743,35.0
525993,26.0
216585,31.0
697437,26.0
1206060,24.0
13896,45.0
522601,34.0
955238,57.99999999999999
218485,20.0
818045,12.0
1048156,50.0
179954,42.0
1058573,33.0
227424,20.0
506633,52.00000000000001
345210,28.0
152547,23.0
711965,53.0
842262,29.0
116759,40.99999999999999
34947,21.0
908786,34.0
209521,43.0
913133,40.99999999999999
811572,9.000000000000002
147025,36.00000000000001
36918,45.0
339073,38.0
907557,53.0
37287,31.0
1204452,31.0
889892,35.0
608913,66.0
766950,18.0
554925,20.0
241759,32.0
415165,25.0
169129,28.0
482082,34.0
1056704,22.0
909544,43.0
1070447,19.0
453520,32.0
326539,15.0
912463,32.0
525805,18.0
358834,57.0
1148355,74.00000000000001
1017837,68.0
912396,37.00000000000001
1029037,54.00000000000001
907416,31.0
986535,34.0
370701,24.0
852057,73.0
1164696,46.0
264034,40.99999999999999
1184004,47.0
911308,54.00000000000001
197746,31.0
1191118,31.0
775035,33.0
425863,43.0
307766,52.00000000000001
9756,25.0
261146,40.99999999999999
968409,54.00000000000001
304037,52.00000000000001
1161237,42.0
28035,29.0
286587,78.0
476593,28.0
1181177,23.0
518050,48.0
912919,19.0
528690,27.0
915404,62.0
688730,17.0
271624,48.0
840241,19.0
1153155,38.0
630716,44.00000000000001
472181,23.0
3834,52.00000000000001
886422,39.0
386812,45.0
318723,42.0
368526,29.0
1075578,55.99999999999999
860412,26.0
74149,62.0
263441,27.0
107306,16.0
835008,24.0
442331,86.0
1194644,53.0
391130,32.0
25686,32.0
599890,64.0
1035194,17.0
532416,37.00000000000001
269574,44.00000000000001
624777,20.0
683778,35.0
1024124,27.0
205451,64.0
425179,21.0
282394,64.0
509998,28.0
581832,32.0
937205,32.0
536293,35.0
1203913,48.0
321000,33.0
10872,40.0
794476,26.0
4500,35.0
1078519,49.0
645593,47.0
1177056,12.0
472411,25.0
974628,61.0
131975,36.00000000000001
534654,29.0
667891,27.0
294327,24.0
1791,19.0
1004996,39.0
1097255,34.0
179327,28.0
71344,33.0
366508,78.0
1104751,6.999999999999999
957470,33.0
20349,51.0
267809,39.0
445270,39.0
717237,66.0
578834,27.0
521109,20.0
694682,12.0
55800,20.0
351659,36.00000000000001
632278,39.0
373500,27.0
76339,19.0
196948,19.0
366855,48.0
781534,54.00000000000001
240909,34.0
393798,40.0
890142,28.0
1042670,36.00000000000001
378784,30.0
714326,34.0
933491,53.0
403484,40.99999999999999
575762,39.0
243954,37.00000000000001
774247,51.0
14382,27.0
911655,43.0
907053,11.0
98665,32.0
335405,39.0
28458,26.0
288772,35.0
1155064,27.0
835262,26.0
316682,43.0
183344,34.0
247823,24.0
280735,59.00000000000001
78112,24.0
1051896,47.0
495629,29.0
78969,13.0
159240,28.0
831825,23.0
403316,34.0
1017033,43.0
190721,34.0
601900,21.0
640545,28.0
97381,47.0
913407,25.0
1202295,43.0
17217,36.00000000000001
556085,37.00000000000001
356121,36.00000000000001
25029,45.0
240771,43.0
912211,57.0
423170,39.0
130691,44.00000000000001
260809,40.99999999999999
77301,52.00000000000001
28278,34.0
752731,44.00000000000001
296976,21.0
1031985,24.0
131824,38.0
663969,23.0
252369,20.0
243561,21.0
527825,42.0
176353,19.0
499616,30.0
1205147,40.99999999999999
581861,34.0
311251,48.0
10845,37.00000000000001
453625,36.00000000000001
733438,34.0
1042737,26.0
918204,39.0
725950,19.0
1008575,34.0
272568,34.0
746603,37.00000000000001
744744,44.00000000000001
421711,50.0
862869,37.00000000000001
501736,39.0
59605,29.0
14850,50.0
709601,42.0
472163,27.0
960065,17.0
789094,25.0
910470,52.00000000000001
348112,24.0
849440,57.0
952101,40.99999999999999
882307,38.0
1147182,59.00000000000001
874828,57.0
80198,20.0
1107406,24.0
461860,40.99999999999999
128058,47.0
910999,71.0
1013560,17.0
729893,29.0
257240,21.0
652486,34.0
1137589,40.0
621998,14.0
455255,35.0
196094,44.00000000000001
585456,16.0
505917,34.0
12006,32.0
317788,50.0
329633,24.0
139765,67.0
406370,13.0
326415,29.0
257281,18.0
256453,35.0
488019,34.0
1164001,55.99999999999999
553250,6.0
686493,31.0
613490,37.00000000000001
926807,28.0
434715,36.00000000000001
57681,51.0
402547,27.0
915524,62.0
441294,49.0
392959,32.0
119664,38.0
371264,22.0
913731,46.0
888121,37.00000000000001
493336,43.0
708245,42.0
1143929,52.00000000000001
1034997,30.0
1062786,26.0
1111691,50.0
715640,40.99999999999999
473971,11.0
744835,50.0
414132,46.0
7101,13.0
1144590,40.0
307975,51.0
404880,17.0
888750,48.0
228598,21.0
350329,57.0
911735,26.0
813604,42.0
333211,34.0
605112,25.0
439466,21.0
959373,28.0
1137857,35.0
249200,27.0
636236,49.0
242307,37.00000000000001
1206332,39.0
785747,32.0
767942,30.0
53007,50.0
195037,51.0
1130179,29.0
923067,67.0
497321,23.0
834862,43.0
889346,19.0
908472,40.0
396621,46.0
1080830,36.00000000000001
887087,78.0
477555,26.0
282144,36.00000000000001
347678,55.99999999999999
1084921,32.0
994029,23.0
1092087,30.0
599690,70.0
924005,51.0
42709,40.0
274189,28.0
646026,30.0
292429,28.0
261400,27.0
38650,28.0
675068,38.0
983176,46.0
72542,59.00000000000001
485403,14.0
1204323,27.0
51602,38.0
126341,39.0
748175,37.00000000000001
452862,50.0
716208,44.00000000000001
540956,36.00000000000001
991382,32.0
198364,44.00000000000001
669099,15.0
1205504,32.0
761508,8.0
417630,42.0
317173,38.0
926778,40.99999999999999
178221,6.0
646447,32.0
856898,53.0
771236,29.0
1063787,24.0
295566,22.0
1116435,53.0
696081,30.0
740970,38.0
189073,20.0
1102037,51.0
924173,47.0
879249,21.0
1026411,29.0
525746,16.0
1028765,53.0
1168558,54.00000000000001
973100,62.0
98624,39.0
1142920,26.0
323075,31.0
1175389,21.0
550030,30.0
468063,29.0
235025,34.0
469609,35.0
327071,24.0
800571,34.0
1045446,53.0
511370,15.0
232140,10.0
1112591,48.0
859574,25.0
1009138,30.0
339340,12.0
73121,19.0
84528,24.0
403275,38.0
810968,23.0
544537,31.0
51573,42.0
398403,29.0
341343,28.0
158396,62.0
301361,26.0
725289,21.0
664247,15.0
413522,32.0
220325,52.00000000000001
385068,49.0
455947,33.0
661891,44.00000000000001
140683,23.0
1109178,40.0
88671,39.0
6543,68.0
471101,5.0
660393,23.0
456221,40.0
654054,40.99999999999999
147639,25.0
176115,24.0
679050,45.0
769513,23.0
615358,42.0
905629,36.00000000000001
1082781,13.0
350993,55.99999999999999
131379,42.0
697144,16.0
847607,44.00000000000001
83311,54.00000000000001
1037594,23.0
561642,55.0
124309,51.0
184401,34.0
121700,35.0
1011919,37.00000000000001
677653,29.0
260272,25.0
85687,69.0
788168,57.99999999999999
1158130,36.00000000000001
39988,24.0
348166,24.0
917965,38.0
1062845,23.0
1135867,43.0
778371,36.00000000000001
83591,22.0
11637,25.0
501698,40.0
582759,61.0
907869,35.0
378181,46.0
304910,71.0
303451,39.0
210462,21.0
454920,37.00000000000001
809062,32.0
761487,9.000000000000002
1007238,57.0
1186269,50.0
953898,39.0
970349,35.0
961527,9.000000000000002
361964,36.00000000000001
940752,25.0
1031206,40.0
438962,22.0
162492,31.0
509743,30.0
985664,21.0
96043,44.00000000000001
661377,21.0
1203168,37.00000000000001
924537,43.0
179725,28.0
1168500,55.99999999999999
220590,13.0
904558,11.0
263445,26.0
452013,35.0
747783,32.0
40717,25.0
937377,39.0
291227,22.0
345691,27.0
719691,49.0
1098327,27.0
789669,34.0
879892,37.00000000000001
935803,76.0
952637,51.0
1203243,31.0
645984,28.0
484314,27.0
66525,25.0
259288,18.0
626861,35.0
836321,26.0
233639,67.0
393078,32.0
1003685,51.0
183148,26.0
46782,34.0
405517,19.0
1136487,55.99999999999999
355323,29.0
599265,67.0
661691,21.0
743949,60.0
68840,19.0
237663,51.0
344429,14.0
993150,55.0
683732,38.0
16326,30.0
777638,49.0
607165,57.0
1194108,30.0
33777,30.0
1206593,51.0
167700,29.0
602662,33.0
413309,26.0
222854,21.0
758202,23.0
1106803,13.0
381679,48.0
454711,29.0
155154,59.00000000000001
79379,27.0
996726,39.0
439035,32.0
1062619,28.0
409821,33.0
1043445,48.0
510407,30.0
258084,30.0
133653,31.0
1111548,38.0
867468,26.0
930886,65.0
346720,42.0
458981,57.99999999999999
207807,48.0
40073,37.00000000000001
536251,37.00000000000001
767496,27.0
707903,33.0
9747,26.0
913969,22.0
346411,46.0
40708,27.0
909727,63.0
301148,23.0
802924,47.0
486140,21.0
1138242,36.00000000000001
241475,35.0
1413,16.0
982636,42.0
1205570,57.99999999999999
620398,28.0
1002982,79.0
171474,23.0
945811,65.0
1093628,34.0
595324,25.0
266964,20.0
555672,12.0
724742,32.0
1052504,34.0
179553,31.0
1173253,44.00000000000001
801,31.0
1113265,61.0
636905,27.0
509366,59.00000000000001
221391,31.0
954845,31.0
909755,52.00000000000001
1120564,9.000000000000002
959581,37.00000000000001
150871,24.0
317575,62.0
914552,50.0
562538,40.0
9306,35.0
52581,27.0
566225,18.0
405261,29.0
19863,25.0
78785,18.0
993359,44.00000000000001
926476,27.0
287538,57.0
1130921,25.0
728566,19.0
481294,35.0
1008475,40.0
855741,49.0
585056,19.0
764366,32.0
848578,61.0
184962,19.0
1125020,52.00000000000001
732879,18.0
187712,24.0
883956,26.0
627734,36.00000000000001
436364,32.0
902130,16.0
576698,75.0
245425,31.0
1185838,57.99999999999999
54140,43.0
306771,76.0
371464,18.0
716482,43.0
262345,29.0
469490,30.0
577624,30.0
188888,23.0
513788,25.0
965112,36.00000000000001
641519,62.0
1188601,42.0
792605,26.0
1203583,27.0
424794,33.0
565367,31.0
37017,31.0
460152,19.0
7866,71.0
1200636,28.0
878532,25.0
663231,42.0
628191,39.0
753273,31.0
1074648,60.0
223126,61.0
600457,40.0
207042,66.0
354876,31.0
807470,84.0
236110,45.0
522341,34.0
918363,40.99999999999999
450056,28.0
1026042,39.0
1085227,6.999999999999999
221061,26.0
1004188,66.0
181113,37.00000000000001
344007,29.0
904887,40.0
778233,39.0
705974,39.0
281609,40.0
1087975,25.0
912315,55.99999999999999
1057894,15.0
840837,20.0
70443,23.0
107012,19.0
1074883,33.0
1148522,22.0
932436,25.0
1201855,30.0
67627,36.00000000000001
873762,18.0
1049563,53.0
363813,33.0
22806,65.0
914639,43.0
489010,30.0
575624,37.00000000000001
813653,43.0
530173,40.0
442599,79.0
967755,37.00000000000001
56932,34.0
940191,42.0
706366,24.0
575166,22.0
402527,36.00000000000001
1200234,10.0
100677,22.0
62849,37.00000000000001
477559,27.0
652499,44.00000000000001
387055,52.00000000000001
538788,49.0
853583,33.0
1203390,32.0
1059214,33.0
977079,45.0
556406,40.99999999999999
333526,22.0
750085,25.0
443665,34.0
318214,33.0
355887,32.0
572581,29.0
1011776,27.0
30618,24.0
397985,33.0
677722,35.0
569147,48.0
1062954,29.0
419516,44.00000000000001
985765,32.0
12816,35.0
456156,39.0
1203275,31.0
347293,77.0
467567,37.00000000000001
149229,48.0
122710,13.0
881816,45.0
964211,35.0
968224,40.0
721126,40.99999999999999
942939,53.0
1158226,20.0
765867,31.0
4446,23.0
859754,34.0
231717,64.0
815527,34.0
209643,57.99999999999999
1088214,40.0
738735,59.00000000000001
61407,49.0
1070740,31.0
1137530,27.0
374113,27.0
362788,49.0
622852,25.0
47651,35.0
347469,63.0
356137,43.0
517616,32.0
853746,35.0
917927,32.0
837062,21.0
259535,17.0
885091,34.0
161076,40.0
809367,25.0
898991,34.0
729580,27.0
609113,65.0
780738,27.0
430873,33.0
1046451,28.0
91863,55.0
390096,50.0
914599,51.0
710296,44.00000000000001
69944,23.0
1085357,34.0
483921,38.0
745132,47.0
846722,15.0
1158565,38.0
1092062,25.0
321971,15.0
1015429,43.0
553096,9.000000000000002
465067,36.00000000000001
298767,45.0
454727,28.0
940287,33.0
1066940,52.00000000000001
1203617,14.0
1074338,34.0
435905,42.0
490389,39.0
800236,20.0
597482,25.0
439261,25.0
57932,54.00000000000001
954564,52.00000000000001
158314,46.0
264611,37.00000000000001
1184431,39.0
789152,27.0
329186,28.0
857094,49.0
702288,29.0
462182,55.0
715044,35.0
465820,30.0
702403,27.0
649451,55.0
323034,32.0
335140,30.0
1123156,50.0
36927,57.0
29547,57.0
655266,21.0
262985,32.0
1170543,35.0
457307,28.0
384556,70.0
531308,52.00000000000001
975043,17.0
164367,13.0
1096911,49.0
853461,39.0
964073,29.0
70320,23.0
567906,36.00000000000001
1009003,23.0
874604,60.0
1075419,29.0
93439,26.0
504579,35.0
27432,38.0
963336,23.0
710084,49.0
762328,30.0
460571,29.0
963738,24.0
905810,20.0
254974,34.0
864102,54.00000000000001
786930,57.0
26505,48.0
535900,32.0
219049,24.0
691013,23.0
681630,57.0
314611,60.0
1158398,38.0
640569,27.0
906304,47.0
236319,69.0
1203615,23.0
482404,38.0
892750,31.0
452640,39.0
426642,35.0
591184,19.0
337041,19.0
345194,29.0
389693,33.0
506905,51.0
235724,50.0
836887,31.0
1099667,32.0
1205130,62.0
21051,42.0
908884,42.0
447544,17.0
318796,40.99999999999999
319516,31.0
646997,34.0
82860,22.0
478618,36.00000000000001
326448,30.0
495645,47.0
851986,73.0
681001,45.0
524031,25.0
383096,57.0
39737,27.0
800519,40.0
24525,54.00000000000001
952164,34.0
573896,33.0
725986,18.0
164147,19.0
1047699,42.0
693040,21.0
532731,52.00000000000001
960827,27.0
522304,42.0
964844,32.0
869226,37.00000000000001
718998,55.0
1203071,20.0
514875,16.0
100635,29.0
688710,15.0
596243,68.0
909535,47.0
492875,40.99999999999999
270047,19.0
132397,26.0
586807,36.00000000000001
605736,46.0
706545,34.0
975851,19.0
588242,21.0
850811,52.00000000000001
83816,24.0
1204743,51.0
906810,11.0
466390,37.00000000000001
970793,68.0
389726,36.00000000000001
733100,27.0
490220,22.0
821804,20.0
780784,25.0
574745,49.0
561843,46.0
582555,66.0
1111046,49.0
1133497,40.99999999999999
819628,26.0
675026,40.0
913175,43.0
88136,81.99999999999999
262571,36.00000000000001
791352,24.0
577095,62.0
108494,28.0
582776,63.0
1113056,40.99999999999999
645597,51.0
226993,40.99999999999999
654584,55.0
862000,30.0
670597,26.0
409370,37.00000000000001
306303,89.00000000000001
937272,27.0
616900,4.0
869369,35.0
60366,39.0
717278,32.0
699015,37.00000000000001
916549,37.00000000000001
810588,24.0
482743,40.99999999999999
808662,37.00000000000001
111267,26.0
566534,25.0
830339,30.0
645993,32.0
1044182,25.0
695131,35.0
26154,40.0
42902,38.0
1127759,39.0
693875,32.0
759223,15.0
1002387,63.0
469486,32.0
912375,55.99999999999999
704039,55.99999999999999
1029331,52.00000000000001
700941,28.0
191102,34.0
1099194,22.0
802560,30.0
825963,31.0
882608,36.00000000000001
986225,32.0
461977,68.0
969138,51.0
37020,57.0
370876,22.0
915023,23.0
913463,25.0
1131754,33.0
241279,45.0
456783,44.00000000000001
484089,42.0
366773,77.0
157965,59.00000000000001
912019,28.0
196718,52.00000000000001
206390,30.0
498342,17.0
548308,13.0
434073,21.0
229591,60.0
551909,36.00000000000001
596165,65.0
187073,47.0
926937,42.0
280722,67.0
903322,32.0
986904,32.0
453043,27.0
1041862,49.0
831004,45.0
869484,30.0
457165,48.0
1135365,30.0
1177793,11.0
524446,52.00000000000001
931498,39.0
31527,37.00000000000001
1205825,19.0
996169,46.0
150320,18.0
797799,18.0
638524,27.0
878732,16.0
1197860,51.0
1109810,38.0
686062,37.00000000000001
1194510,70.0
244017,29.0
415403,20.0
924872,37.00000000000001
530346,15.0
448167,20.0
187098,43.0
645911,27.0
224767,33.0
698080,30.0
813690,19.0
617484,4.0
261760,27.0
51869,30.0
424990,20.0
1191051,35.0
998653,32.0
57923,52.00000000000001
996064,50.0
330989,32.0
40901,38.0
539783,51.0
589319,17.0
603703,84.0
64533,51.0
364352,32.0
369126,15.0
1198727,32.0
653825,33.0
500527,50.0
880217,55.99999999999999
373767,48.0
383678,40.0
875142,33.0
171198,33.0
635195,42.0
512632,19.0
356117,43.0
638934,36.00000000000001
536378,32.0
551893,38.0
827352,21.0
10197,16.0
477823,26.0
1136320,39.0
664023,16.0
882743,35.0
645584,47.0
1165957,23.0
1140906,39.0
1153063,33.0
1203141,35.0
31806,22.0
1055372,42.0
370868,26.0
814277,31.0
821658,33.0
246646,21.0
1204189,18.0
8244,27.0
803087,77.0
579559,19.0
699900,40.0
179950,40.99999999999999
1056030,25.0
708253,40.0
809755,37.00000000000001
775015,47.0
1029866,45.0
1072022,12.0
911377,62.0
907301,48.0
72734,22.0
859550,26.0
971856,45.0
714636,34.0
123787,37.00000000000001
835583,13.0
322988,35.0
672655,26.0
1117364,40.99999999999999
603597,62.0
1096924,52.00000000000001
351760,36.00000000000001
1133392,32.0
1054681,63.0
213664,40.0
938038,29.0
1018972,46.0
12339,51.0
175070,23.0
1046820,52.00000000000001
946381,44.00000000000001
222649,19.0
722110,25.0
641887,55.99999999999999
205570,46.0
1113420,59.00000000000001
695351,40.0
855758,46.0
662287,34.0
169347,16.0
675017,37.00000000000001
261936,31.0
970550,47.0
967269,47.0
963474,14.0
603745,78.0
332830,40.99999999999999
1049002,42.0
673806,40.99999999999999
1009037,32.0
327990,16.0
607259,48.0
34281,42.0
245300,37.00000000000001
98336,49.0
106100,19.0
1112855,21.0
73786,25.0
116834,33.0
218477,23.0
879128,32.0
477174,16.0
711557,49.0
516374,55.0
198736,42.0
905196,20.0
75921,16.0
1123692,55.0
202240,54.00000000000001
899820,43.0
601629,24.0
324968,13.0
1164235,62.0
11772,43.0
909215,47.0
44171,27.0
716853,42.0
396072,55.99999999999999
850198,34.0
921794,26.0
764291,38.0
1048893,42.0
443192,23.0
66629,27.0
905080,14.0
1204486,60.0
1166912,35.0
983855,32.0
173117,32.0
43553,42.0
245087,22.0
673280,33.0
1115526,40.0
627005,45.0
406165,16.0
300529,18.0
985258,44.00000000000001
890708,43.0
1167080,44.00000000000001
65914,37.00000000000001
12258,40.99999999999999
196221,47.0
985501,24.0
436013,49.0
913194,21.0
878066,20.0
4059,23.0
399115,33.0
714285,38.0
1111389,30.0
566789,23.0
716395,40.0
251900,36.00000000000001
1203397,32.0
428923,28.0
794969,19.0
564387,27.0
280284,50.0
486584,17.0
960869,21.0
330353,37.00000000000001
1062116,29.0
1158532,44.00000000000001
821114,33.0
489318,40.99999999999999
404300,32.0
1052805,62.0
272894,32.0
689896,25.0
1075716,18.0
880201,44.00000000000001
370544,29.0
1111121,54.00000000000001
903885,25.0
247756,25.0
1021514,40.99999999999999
1079851,17.0
374478,21.0
314113,65.0
915629,20.0
544500,32.0
230306,22.0
211554,91.0
533939,35.0
73936,28.0
1085093,16.0
1054907,37.00000000000001
1014621,42.0
314318,63.0
579426,23.0
360630,30.0
1078033,49.0
86527,65.0
823029,13.0
559885,32.0
516018,28.0
178770,13.0
94882,30.0
1071075,25.0
1035868,17.0
494701,63.0
621177,38.0
682047,52.00000000000001
461261,22.0
215098,18.0
1086204,24.0
1168198,100.0
392725,40.99999999999999
911532,57.0
915362,66.0
251240,40.0
975876,21.0
418680,37.00000000000001
682168,45.0
887512,32.0
553680,22.0
89894,83.0
326452,27.0
941833,39.0
106120,26.0
133644,27.0
731360,31.0
724954,31.0
1066304,48.0
226625,81.0
1068272,45.0
463824,32.0
1110275,34.0
4347,18.0
62435,43.0
840024,25.0
425634,55.99999999999999
671453,68.0
899187,52.00000000000001
11277,13.0
202936,40.0
488161,35.0
10404,51.0
979433,43.0
1205994,31.0
294503,32.0
537628,48.0
732846,21.0
245480,31.0
799523,33.0
1024845,28.0
59124,63.0
5976,40.99999999999999
1099537,22.0
324420,24.0
807445,60.0
385032,40.99999999999999
511838,51.0
326784,23.0
230676,20.0
795036,22.0
159892,33.0
799276,18.0
672482,24.0
43143,34.0
242963,43.0
747884,28.0
852587,35.0
267411,45.0
700737,25.0
836061,15.0
911511,36.00000000000001
357600,81.0
601071,23.0
356393,55.0
803907,28.0
249459,30.0
1030516,40.99999999999999
327556,27.0
454903,42.0
14472,25.0
693131,18.0
157596,100.0
562198,30.0
432550,38.0
1019031,43.0
621652,22.0
1118084,51.0
1157158,20.0
541631,35.0
865180,19.0
792292,40.99999999999999
474113,12.0
1145001,33.0
942344,28.0
906994,38.0
495,24.0
666773,31.0
965938,37.00000000000001
883671,30.0
1018570,39.0
201484,36.00000000000001
446217,19.0
448038,27.0
887312,35.0
34074,39.0
821363,38.0
228364,20.0
912555,17.0
339249,23.0
761786,34.0
887095,57.0
1030000,47.0
455267,44.00000000000001
1059989,34.0
458198,19.0
838891,24.0
146423,31.0
863122,19.0
46246,26.0
1166485,26.0
154769,20.0
934228,48.0
872977,63.0
479805,32.0
61432,50.0
550096,19.0
1155705,26.0
1199137,40.0
1029255,13.0
1113232,67.0
313088,38.0
570306,36.00000000000001
435438,17.0
635094,47.0
540687,42.0
133365,24.0
917257,10.0
562211,29.0
433328,20.0
38146,33.0
542447,38.0
20331,42.0
848844,22.0
122040,35.0
398014,37.00000000000001
158805,15.0
258865,19.0
853641,40.0
910829,40.0
1039441,49.0
939923,15.0
833922,39.0
912230,55.99999999999999
118255,22.0
160766,28.0
280982,75.0
1198668,15.0
716322,39.0
484754,30.0
1004087,66.0
224751,36.00000000000001
660397,20.0
785543,34.0
911452,36.00000000000001
121922,34.0
813873,16.0
562938,42.0
758152,34.0
794982,21.0
1067300,68.0
642675,48.0
679004,39.0
158154,51.0
878633,24.0
439951,24.0
966557,36.00000000000001
1127692,38.0
656711,25.0
165776,18.0
99868,30.0
1163833,40.0
592491,26.0
112130,33.0
353094,55.99999999999999
619211,35.0
419810,49.0
913852,38.0
382900,50.0
1064122,51.0
20709,45.0
285104,79.0
1007200,40.99999999999999
531142,18.0
1118281,49.0
198945,54.00000000000001
694646,13.0
953429,23.0
162177,18.0
1066907,54.00000000000001
700100,33.0
611212,57.99999999999999
1163155,40.99999999999999
97683,21.0
594965,28.0
121687,32.0
232246,16.0
556456,40.0
1171243,23.0
1112696,49.0
637705,40.99999999999999
736146,24.0
54018,54.00000000000001
498052,40.0
1130112,20.0
1203209,17.0
821387,40.99999999999999
19548,17.0
200073,49.0
1170644,19.0
553713,23.0
644776,53.0
142612,19.0
665247,33.0
264631,36.00000000000001
431136,43.0
1026172,34.0
276780,66.0
297666,32.0
130780,53.0
334471,17.0
83093,51.0
453576,33.0
1129509,23.0
1092162,26.0
439462,21.0
128794,51.0
382733,28.0
784714,61.0
854778,40.99999999999999
516801,54.00000000000001
737264,16.0
1025473,48.0
796708,19.0
356100,31.0
1085361,27.0
1152006,52.00000000000001
62661,37.00000000000001
997929,61.0
296235,37.00000000000001
708912,44.00000000000001
1088118,38.0
900399,28.0
49901,54.00000000000001
870169,33.0
413501,38.0
162085,40.0
1192286,55.0
1178095,36.00000000000001
945987,43.0
778004,40.99999999999999
701803,22.0
906822,8.0
166873,38.0
620218,30.0
807048,50.0
69513,19.0
64947,43.0
908602,31.0
4743,27.0
972631,26.0
986895,34.0
344412,19.0
1116364,47.0
540185,46.0
1054204,33.0
424226,46.0
286920,43.0
1179649,23.0
675528,19.0
1106271,10.0
532151,23.0
655066,29.0
107205,10.0
756006,51.0
134337,34.0
957202,21.0
940618,24.0
631353,40.99999999999999
433759,20.0
938884,14.0
533952,38.0
84786,19.0
897966,29.0
810230,20.0
64258,24.0
1136626,29.0
800081,24.0
1134431,47.0
29268,40.99999999999999
384322,54.00000000000001
213413,53.0
894885,19.0
854016,51.0
48914,36.00000000000001
967965,47.0
1049630,73.0
149680,25.0
1180980,18.0
888055,40.99999999999999
380823,25.0
1143448,26.0
167235,36.00000000000001
732641,22.0
94338,57.0
906322,35.0
1110581,36.00000000000001
861788,37.00000000000001
12609,39.0
825543,25.0
345612,30.0
776302,33.0
1120669,52.00000000000001
1056193,30.0
389371,40.0
1185172,46.0
171663,29.0
298853,47.0
565767,35.0
1033518,12.0
4491,50.0
943609,36.00000000000001
475511,20.0
411448,46.0
1026591,69.0
733638,35.0
1033175,34.0
653800,29.0
475749,30.0
870185,59.00000000000001
1059712,44.00000000000001
478141,24.0
609873,32.0
989802,26.0
184160,30.0
191139,28.0
55574,22.0
268193,29.0
152442,34.0
878724,23.0
290428,17.0
915560,35.0
696547,28.0
337459,24.0
