"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/07/2008","AQS","482011034","4","0.003","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"01/13/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"01/19/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"01/25/2008","AQS","482011034","4","0.003","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"01/31/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"02/06/2008","AQS","482011034","4","0.007","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"02/12/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"02/18/2008","AQS","482011034","4","0.005","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"02/24/2008","AQS","482011034","4","0.006","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/01/2008","AQS","482011034","4","0.005","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/07/2008","AQS","482011034","4","0.005","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/13/2008","AQS","482011034","4","0.008","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/19/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/25/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/31/2008","AQS","482011034","4","0.003","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/06/2008","AQS","482011034","4","0.005","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/12/2008","AQS","482011034","4","0.006","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/18/2008","AQS","482011034","4","0.005","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/24/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/30/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"05/06/2008","AQS","482011034","4","0.009","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"05/12/2008","AQS","482011034","4","0.008","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"05/18/2008","AQS","482011034","4","0.007","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"05/24/2008","AQS","482011034","4","0.003","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"05/30/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"06/05/2008","AQS","482011034","4","0.002","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"06/11/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"06/17/2008","AQS","482011034","4","0.007","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"06/23/2008","AQS","482011034","4","0.007","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"06/29/2008","AQS","482011034","4","0.005","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"07/05/2008","AQS","482011034","4","0.014","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"07/11/2008","AQS","482011034","4","0.004","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"07/17/2008","AQS","482011034","4","0.008","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"07/29/2008","AQS","482011034","4","0.003","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"08/04/2008","AQS","482011034","4","0.008","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"08/10/2008","AQS","482011034","4","0.001","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"08/16/2008","AQS","482011034","4","0.005","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"08/22/2008","AQS","482011034","4","0.031","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"08/28/2008","AQS","482011034","4","0.005","ug/m3 SC",".","Houston East","1","100.0000","12128","Lead (TSP) STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
