Report: TAMIS002 - Raw Data Report (JMP) for 01/01/2008 - 09/01/2020
User: TAMIS User, Run Date: 09/11/2020 15:16:16

"?" represents a missing value.
"SOC" stands for Sampler Occurrence Code.  It distinguishes between different samplers of the same type at a site at the same time. This is a user defined code that once assigned should not be changed.
"AQS Code" is a unique code for the site.  It is a combination of the state FIPS code, county FIPS code and the site EPA code.

For more information about terminology and column definitions visit https://www17.tceq.texas.gov/tamis/index.cfm?fuseaction=report.terms&rt=1802
For questions about AMCVs visit http://www.tceq.texas.gov/toxicology/AirToxics.html/#list

State	Region	County	City	AQS Code	Site Name	Latitude	Longitude	Year	Month	Day	Date	Start Hour	Start Minute	Start Time	Duration	Sampler Type	SOC	Pm2.5 - Local Conditions (ug/m3 (LC)) <88101>
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	18	20090218	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	16.2
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	02	18	20090218	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	9.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	19	20090219	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	20	20090220	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	21	20090221	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	22	20090222	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	23	20090223	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	24	20090224	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	24	20090224	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	11.9
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	02	24	20090224	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	16.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	25	20090225	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	26	20090226	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	27	20090227	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	18.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	02	28	20090228	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	01	20090301	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	02	20090302	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	02	20090302	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	9.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	03	20090303	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	04	20090304	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	05	20090305	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.6
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	03	05	20090305	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	8.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	06	20090306	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	08	20090308	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	12
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	10	20090310	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	11	20090311	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.5
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	03	11	20090311	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	10.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	12	20090312	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	13	20090313	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	2.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	14	20090314	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	14	20090314	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	6
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	03	14	20090314	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	4.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	15	20090315	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	20
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	16	20090316	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	17.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	17	20090317	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	23.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	19	20090319	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	19.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	20	20090320	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	21.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	20	20090320	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	21
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	03	20	20090320	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	19.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	21	20090321	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	20.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	22	20090322	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	16.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	23	20090323	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	24	20090324	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	25	20090325	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.8
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	03	26	20090326	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	6.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	27	20090327	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	15.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	28	20090328	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	3.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	29	20090329	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	30	20090330	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	03	31	20090331	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	01	20090401	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	01	20090401	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	10.3
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	04	01	20090401	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	8.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	02	20090402	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	03	20090403	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	04	20090404	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	05	20090405	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	06	20090406	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	5.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	07	20090407	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	07	20090407	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	9.4
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	04	07	20090407	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	9.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	08	20090408	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	09	20090409	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	10	20090410	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	28.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	11	20090411	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	12	20090412	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	13	20090413	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.3
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	04	13	20090413	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	14	20090414	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	14	20090414	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	6.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	15	20090415	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	16	20090416	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	17	20090417	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	18	20090418	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	19	20090419	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	19	20090419	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	6.3
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	04	19	20090419	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	5.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	20	20090420	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	21	20090421	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	22	20090422	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	23	20090423	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	24	20090424	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	25	20090425	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	25	20090425	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	14.2
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	04	25	20090425	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	11.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	26	20090426	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	27	20090427	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	28	20090428	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	29	20090429	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	04	30	20090430	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	01	20090501	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	16.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	01	20090501	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	15.2
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	05	01	20090501	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	14.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	02	20090502	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	15.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	03	20090503	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	20.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	04	20090504	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	05	20090505	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	18.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	06	20090506	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	18.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	07	20090507	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	21.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	07	20090507	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	20.3
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	05	07	20090507	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	18.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	08	20090508	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	20.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	09	20090509	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	16.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	10	20090510	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	11	20090511	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	18.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	12	20090512	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	18.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	13	20090513	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	13	20090513	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	14.9
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	05	13	20090513	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	12.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	14	20090514	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	15	20090515	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	16	20090516	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	17	20090517	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	18	20090518	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	19	20090519	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	19	20090519	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	12.7
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	05	19	20090519	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	11.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	20	20090520	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	16.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	21	20090521	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	16
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	22	20090522	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	23	20090523	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.4
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	05	25	20090525	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	9.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	25	20090525	00	26	00:26	24 HOURS	"PM2.5 (FRM)"	0001	8.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	25	20090525	00	27	00:27	24 HOURS	"PM2.5 (FRM)"	0002	8.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	26	20090526	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	27	20090527	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	23
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	28	20090528	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	29	20090529	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	15.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	30	20090530	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	19.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	31	20090531	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	05	31	20090531	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	12
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	05	31	20090531	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	13.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	01	20090601	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	02	20090602	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	03	20090603	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	04	20090604	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	05	20090605	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	06	20090606	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	16.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	06	20090606	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	17.8
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	06	06	20090606	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	20.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	07	20090607	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	08	20090608	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	09	20090609	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	15
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	10	20090610	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	11	20090611	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.7
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	06	12	20090612	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2009	06	13	20090613	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	9.8
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2009	06	18	20090618	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	7.9
