"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/14/2020","AQS","481670005","1","2.9","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/15/2020","AQS","481670005","1","0.9","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/16/2020","AQS","481670005","1","0.6","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/17/2020","AQS","481670005","1","2.3","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/18/2020","AQS","481670005","1","1.3","ppb","1","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/19/2020","AQS","481670005","1","0.2","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/20/2020","AQS","481670005","1","2.3","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/21/2020","AQS","481670005","1","3","ppb","4","Texas City Ball Park","21","88.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/22/2020","AQS","481670005","1","6.1","ppb","9","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/23/2020","AQS","481670005","1","1.9","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/24/2020","AQS","481670005","1","1.9","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/25/2020","AQS","481670005","1","5.6","ppb","7","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/26/2020","AQS","481670005","1","0.7","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/29/2020","AQS","481670005","1","1","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/30/2020","AQS","481670005","1","1","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"01/31/2020","AQS","481670005","1","1.3","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/01/2020","AQS","481670005","1","1.7","ppb","1","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/02/2020","AQS","481670005","1","3.1","ppb","4","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/03/2020","AQS","481670005","1","1.2","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/04/2020","AQS","481670005","1","2","ppb","3","Texas City Ball Park","21","88.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/05/2020","AQS","481670005","1","0.8","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/06/2020","AQS","481670005","1","0.5","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/07/2020","AQS","481670005","1","2.8","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/08/2020","AQS","481670005","1","2.4","ppb","3","Texas City Ball Park","19","79.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/20/2020","AQS","481670005","1","0.6","ppb","0","Texas City Ball Park","21","88.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/21/2020","AQS","481670005","1","0.5","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/22/2020","AQS","481670005","1","1.9","ppb","1","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/23/2020","AQS","481670005","1","4.3","ppb","6","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/24/2020","AQS","481670005","1","1.7","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/25/2020","AQS","481670005","1","1.6","ppb","1","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/26/2020","AQS","481670005","1","0.7","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/27/2020","AQS","481670005","1","1.2","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/28/2020","AQS","481670005","1","0.8","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"02/29/2020","AQS","481670005","1","0.4","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/01/2020","AQS","481670005","1","0.6","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/02/2020","AQS","481670005","1","0.9","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/03/2020","AQS","481670005","1","1.5","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/04/2020","AQS","481670005","1","1.8","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/05/2020","AQS","481670005","1","0.5","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/06/2020","AQS","481670005","1","0.2","ppb","0","Texas City Ball Park","22","92.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/07/2020","AQS","481670005","1","1.3","ppb","1","Texas City Ball Park","22","92.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/08/2020","AQS","481670005","1","4.3","ppb","6","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/09/2020","AQS","481670005","1","2.5","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/10/2020","AQS","481670005","1","0.3","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/11/2020","AQS","481670005","1","0.5","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/12/2020","AQS","481670005","1","0.7","ppb","0","Texas City Ball Park","22","92.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/13/2020","AQS","481670005","1","1.6","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/14/2020","AQS","481670005","1","2.3","ppb","3","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/15/2020","AQS","481670005","1","1","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/16/2020","AQS","481670005","1","3.6","ppb","4","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/17/2020","AQS","481670005","1","1.8","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/18/2020","AQS","481670005","1","1.4","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/19/2020","AQS","481670005","1","0.8","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/20/2020","AQS","481670005","1","0.5","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/21/2020","AQS","481670005","1","0.2","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/22/2020","AQS","481670005","1","0.7","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/23/2020","AQS","481670005","1","0.9","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/24/2020","AQS","481670005","1","2.6","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/25/2020","AQS","481670005","1","1.1","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/26/2020","AQS","481670005","1","0.9","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/27/2020","AQS","481670005","1","0.8","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/28/2020","AQS","481670005","1","1","ppb","1","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/29/2020","AQS","481670005","1","1.9","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/30/2020","AQS","481670005","1","1.3","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"03/31/2020","AQS","481670005","1","0.6","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/01/2020","AQS","481670005","1","2.2","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/02/2020","AQS","481670005","1","4.5","ppb","6","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/03/2020","AQS","481670005","1","2.8","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/04/2020","AQS","481670005","1","1.3","ppb","1","Texas City Ball Park","22","92.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/05/2020","AQS","481670005","1","1.6","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/06/2020","AQS","481670005","1","0.9","ppb","0","Texas City Ball Park","21","88.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/07/2020","AQS","481670005","1","0.8","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/08/2020","AQS","481670005","1","1.1","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/09/2020","AQS","481670005","1","0.6","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/10/2020","AQS","481670005","1","1","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/11/2020","AQS","481670005","1","6.8","ppb","9","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/12/2020","AQS","481670005","1","3.7","ppb","4","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/13/2020","AQS","481670005","1","0.7","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/14/2020","AQS","481670005","1","0.3","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/15/2020","AQS","481670005","1","0.5","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/16/2020","AQS","481670005","1","5.4","ppb","7","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/17/2020","AQS","481670005","1","2.2","ppb","3","Texas City Ball Park","22","92.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/18/2020","AQS","481670005","1","0.2","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/19/2020","AQS","481670005","1","1.2","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/20/2020","AQS","481670005","1","1.2","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/21/2020","AQS","481670005","1","2.7","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/22/2020","AQS","481670005","1","1","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/23/2020","AQS","481670005","1","0.8","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/24/2020","AQS","481670005","1","1.8","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/25/2020","AQS","481670005","1","0.3","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/26/2020","AQS","481670005","1","2.6","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/27/2020","AQS","481670005","1","2.7","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/28/2020","AQS","481670005","1","0.9","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/29/2020","AQS","481670005","1","0.7","ppb","0","Texas City Ball Park","20","83.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"04/30/2020","AQS","481670005","1","1.3","ppb","1","Texas City Ball Park","21","88.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/01/2020","AQS","481670005","1","0.6","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/02/2020","AQS","481670005","1","0.4","ppb","0","Texas City Ball Park","22","92.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/03/2020","AQS","481670005","1","0.7","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/04/2020","AQS","481670005","1","0.6","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/05/2020","AQS","481670005","1","0.7","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/06/2020","AQS","481670005","1","1.8","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/07/2020","AQS","481670005","1","13.1","ppb","19","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/08/2020","AQS","481670005","1","0.9","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/09/2020","AQS","481670005","1","1.2","ppb","1","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/10/2020","AQS","481670005","1","2","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/11/2020","AQS","481670005","1","2.9","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/12/2020","AQS","481670005","1","3.5","ppb","4","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/13/2020","AQS","481670005","1","3.7","ppb","4","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/14/2020","AQS","481670005","1","1.9","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/15/2020","AQS","481670005","1","3.4","ppb","4","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/16/2020","AQS","481670005","1","0.5","ppb","0","Texas City Ball Park","23","96.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/17/2020","AQS","481670005","1","0.5","ppb","0","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/18/2020","AQS","481670005","1","2.1","ppb","3","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
"05/19/2020","AQS","481670005","1","1.6","ppb","1","Texas City Ball Park","24","100.0000","42401","Sulfur dioxide","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.385234","-94.93152"
